"gene_id","hms_id","class_min","Approved.Symbol"
4750,10340,10,"NEK1"
4752,10340,10,"NEK3"
4914,10340,10,"NTRK1"
4915,10340,10,"NTRK2"
4916,10340,10,"NTRK3"
5063,10340,10,"PAK3"
5127,10340,10,"CDK16"
5128,10340,10,"CDK17"
5129,10340,10,"CDK18"
5159,10340,2,"PDGFRB"
5170,10340,10,"PDPK1"
5218,10340,10,"CDK14"
5260,10340,10,"PHKG1"
5261,10340,10,"PHKG2"
5287,10340,2,"PIK3C2B"
5288,10340,10,"PIK3C2G"
5290,10340,10,"PIK3CA"
5291,10340,10,"PIK3CB"
5292,10340,10,"PIM1"
5293,10340,10,"PIK3CD"
5294,10340,10,"PIK3CG"
5298,10340,10,"PI4KB"
5347,10340,10,"PLK1"
5583,10340,10,"PRKCH"
5592,10340,10,"PRKG1"
5593,10340,10,"PRKG2"
5594,10340,10,"MAPK1"
5595,10340,10,"MAPK3"
5596,10340,10,"MAPK4"
5598,10340,2,"MAPK7"
5599,10340,2,"MAPK8"
5600,10340,2,"MAPK11"
5601,10340,2,"MAPK9"
5602,10340,2,"MAPK10"
5603,10340,10,"MAPK13"
5609,10340,10,"MAP2K7"
5610,10340,10,"EIF2AK2"
5613,10340,10,"PRKX"
5753,10340,2,"PTK6"
5894,10340,10,"RAF1"
6011,10340,10,"GRK1"
6098,10340,10,"ROS1"
6198,10340,10,"RPS6KB1"
6446,10340,10,"SGK1"
6714,10340,2,"SRC"
6733,10340,10,"SRPK2"
6787,10340,10,"NEK4"
6792,10340,10,"CDKL5"
6793,10340,2,"STK10"
6794,10340,10,"STK11"
7016,10340,2,"TESK1"
7046,10340,2,"TGFBR1"
7444,10340,10,"VRK2"
7465,10340,10,"WEE1"
7525,10340,2,"YES1"
7535,10340,10,"ZAP70"
8445,10340,10,"DYRK2"
8550,10340,10,"MAPKAPK5"
8569,10340,10,"MKNK1"
8573,10340,10,"CASK"
8621,10340,10,"CDK13"
8737,10340,10,"RIPK1"
8899,10340,10,"PRPF4B"
8986,10340,10,"RPS6KA4"
9020,10340,10,"MAP3K14"
9024,10340,10,"BRSK2"
9064,10340,10,"MAP3K6"
9088,10340,10,"PKMYT1"
9252,10340,10,"RPS6KA5"
9261,10340,10,"MAPKAPK2"
9263,10340,10,"STK17A"
9344,10340,2,"TAOK2"
9641,10340,10,"IKBKE"
9706,10340,2,"ULK2"
9748,10340,2,"SLK"
9874,10340,10,"TLK1"
9943,10340,10,"OXSR1"
10000,10340,10,"AKT3"
10110,10340,10,"SGK2"
10114,10340,10,"HIPK3"
10645,10340,10,"CAMKK2"
10769,10340,10,"PLK2"
10783,10340,10,"NEK6"
11011,10340,10,"TLK2"
11040,10340,10,"PIM2"
22858,10340,10,"ICK"
22983,10340,10,"MAST1"
23097,10340,10,"CDK19"
23235,10340,2,"SIK2"
23387,10340,2,"SIK3"
23604,10340,10,"DAPK2"
23678,10340,10,"SGK3"
26524,10340,10,"LATS2"
26576,10340,10,"SRPK3"
27102,10340,10,"EIF2AK1"
27148,10340,2,"STK36"
28996,10340,10,"HIPK2"
29110,10340,10,"TBK1"
51086,10340,2,"TNNI3K"
51135,10340,10,"IRAK4"
51265,10340,10,"CDKL3"
51347,10340,2,"TAOK3"
53944,10340,10,"CSNK1G1"
54861,10340,10,"SNRK"
55561,10340,2,"CDC42BPG"
57172,10340,10,"CAMK1G"
57396,10340,10,"CLK4"
57551,10340,2,"TAOK1"
65061,10340,10,"CDK15"
65125,10340,10,"WNK1"
65267,10340,10,"WNK3"
65975,10340,10,"STK33"
83903,10340,10,"GSG2"
84254,10340,10,"CAMKK1"
84446,10340,10,"BRSK1"
91754,10340,10,"NEK9"
91807,10340,10,"MYLK3"
131890,10340,10,"GRK7"
140609,10340,10,"NEK7"
140803,10340,10,"TRPM6"
147746,10340,10,"HIPK4"
150094,10340,2,"SIK1"
152110,10340,2,"NEK10"
167359,10340,10,"NIM1K"
204851,10340,10,"HIPK1"
225689,10340,10,"MAPK15"
285220,10340,2,"EPHA6"
340156,10340,10,"MYLK4"
341676,10340,10,"NEK5"
389840,10340,10,"MAP3K15"
415116,10340,10,"PIM3"
440275,10340,10,"EIF2AK4"
494551,10340,10,"WEE2"
728642,10340,10,"CDK11A"
812762,10340,2,NA
813841,10340,10,NA
100526835,10340,2,"FPGT-TNNI3K"
100533105,10340,10,"C8orf44-SGK3"
27,10341,10,"ABL2"
90,10341,10,"ACVR1"
91,10341,10,"ACVR1B"
92,10341,10,"ACVR2A"
93,10341,10,"ACVR2B"
94,10341,10,"ACVRL1"
207,10341,10,"AKT1"
208,10341,10,"AKT2"
657,10341,10,"BMPR1A"
658,10341,10,"BMPR1B"
659,10341,10,"BMPR2"
814,10341,10,"CAMK4"
984,10341,10,"CDK11B"
1017,10341,10,"CDK2"
1018,10341,10,"CDK3"
1019,10341,10,"CDK4"
1020,10341,10,"CDK5"
1022,10341,10,"CDK7"
1024,10341,10,"CDK8"
1025,10341,10,"CDK9"
1111,10341,10,"CHEK1"
1198,10341,10,"CLK3"
1263,10341,10,"PLK3"
1432,10341,10,"MAPK14"
1445,10341,10,"CSK"
1453,10341,10,"CSNK1D"
1455,10341,10,"CSNK1G2"
1456,10341,10,"CSNK1G3"
1760,10341,10,"DMPK"
1859,10341,10,"DYRK1A"
1956,10341,2,"EGFR"
1969,10341,10,"EPHA2"
2041,10341,10,"EPHA1"
2042,10341,10,"EPHA3"
2043,10341,10,"EPHA4"
2044,10341,10,"EPHA5"
2045,10341,10,"EPHA7"
2046,10341,10,"EPHA8"
2047,10341,10,"EPHB1"
2048,10341,10,"EPHB2"
2049,10341,10,"EPHB3"
2050,10341,10,"EPHB4"
2064,10341,2,"ERBB2"
2065,10341,10,"ERBB3"
2066,10341,2,"ERBB4"
2260,10341,10,"FGFR1"
2261,10341,10,"FGFR3"
2263,10341,10,"FGFR2"
2264,10341,10,"FGFR4"
2268,10341,10,"FGR"
2321,10341,10,"FLT1"
2475,10341,10,"MTOR"
2534,10341,10,"FYN"
2868,10341,10,"GRK4"
2931,10341,10,"GSK3A"
2932,10341,10,"GSK3B"
3055,10341,10,"HCK"
3480,10341,10,"IGF1R"
3551,10341,10,"IKBKB"
3643,10341,2,"INSR"
3654,10341,10,"IRAK1"
3716,10341,10,"JAK1"
3717,10341,10,"JAK2"
3718,10341,2,"JAK3"
3757,10341,10,"KCNH2"
3791,10341,10,"KDR"
3932,10341,10,"LCK"
3984,10341,10,"LIMK1"
3985,10341,10,"LIMK2"
4067,10341,10,"LYN"
4117,10341,10,"MAK"
4139,10341,10,"MARK1"
4140,10341,10,"MARK3"
4145,10341,10,"MATK"
4214,10341,10,"MAP3K1"
4215,10341,10,"MAP3K3"
4216,10341,10,"MAP3K4"
4217,10341,10,"MAP3K5"
4294,10341,10,"MAP3K10"
4296,10341,10,"MAP3K11"
4486,10341,10,"MST1R"
4593,10341,10,"MUSK"
4750,10341,10,"NEK1"
4751,10341,10,"NEK2"
4752,10341,10,"NEK3"
4914,10341,10,"NTRK1"
4915,10341,10,"NTRK2"
4916,10341,10,"NTRK3"
4921,10341,10,"DDR2"
5058,10341,10,"PAK1"
5062,10341,10,"PAK2"
5127,10341,10,"CDK16"
5128,10341,10,"CDK17"
5129,10341,10,"CDK18"
5156,10341,10,"PDGFRA"
5170,10341,10,"PDPK1"
5218,10341,10,"CDK14"
5287,10341,10,"PIK3C2B"
5288,10341,10,"PIK3C2G"
5290,10341,10,"PIK3CA"
5291,10341,10,"PIK3CB"
5292,10341,10,"PIM1"
5294,10341,10,"PIK3CG"
5562,10341,10,"PRKAA1"
5563,10341,10,"PRKAA2"
5566,10341,10,"PRKACA"
5567,10341,10,"PRKACB"
5580,10341,10,"PRKCD"
5581,10341,10,"PRKCE"
5583,10341,10,"PRKCH"
5584,10341,10,"PRKCI"
5585,10341,10,"PKN1"
5586,10341,10,"PKN2"
5588,10341,10,"PRKCQ"
5592,10341,10,"PRKG1"
5593,10341,10,"PRKG2"
5594,10341,10,"MAPK1"
5595,10341,10,"MAPK3"
5596,10341,10,"MAPK4"
5597,10341,10,"MAPK6"
5598,10341,10,"MAPK7"
5600,10341,10,"MAPK11"
5601,10341,10,"MAPK9"
5603,10341,10,"MAPK13"
5604,10341,10,"MAP2K1"
5605,10341,10,"MAP2K2"
5606,10341,10,"MAP2K3"
5608,10341,10,"MAP2K6"
5609,10341,10,"MAP2K7"
5610,10341,10,"EIF2AK2"
5613,10341,10,"PRKX"
5871,10341,10,"MAP4K2"
5894,10341,10,"RAF1"
5979,10341,10,"RET"
6011,10341,10,"GRK1"
6093,10341,10,"ROCK1"
6196,10341,10,"RPS6KA2"
6197,10341,10,"RPS6KA3"
6198,10341,10,"RPS6KB1"
6416,10341,10,"MAP2K4"
6714,10341,10,"SRC"
6732,10341,10,"SRPK1"
6733,10341,10,"SRPK2"
6787,10341,10,"NEK4"
6788,10341,10,"STK3"
6789,10341,10,"STK4"
6790,10341,10,"AURKA"
6792,10341,10,"CDKL5"
6794,10341,10,"STK11"
6795,10341,10,"AURKC"
6850,10341,10,"SYK"
6885,10341,10,"MAP3K7"
7010,10341,10,"TEK"
7016,10341,10,"TESK1"
7046,10341,10,"TGFBR1"
7048,10341,10,"TGFBR2"
7297,10341,10,"TYK2"
7301,10341,10,"TYRO3"
7444,10341,10,"VRK2"
7465,10341,10,"WEE1"
7525,10341,10,"YES1"
7786,10341,10,"MAP3K12"
8408,10341,10,"ULK1"
8428,10341,10,"STK24"
8476,10341,10,"CDC42BPA"
8536,10341,10,"CAMK1"
8550,10341,10,"MAPKAPK5"
8573,10341,10,"CASK"
8621,10341,10,"CDK13"
8737,10341,10,"RIPK1"
8999,10341,10,"CDKL2"
9024,10341,10,"BRSK2"
9064,10341,10,"MAP3K6"
9088,10341,10,"PKMYT1"
9113,10341,10,"LATS1"
9175,10341,10,"MAP3K13"
9212,10341,10,"AURKB"
9252,10341,10,"RPS6KA5"
9261,10341,10,"MAPKAPK2"
9262,10341,10,"STK17B"
9263,10341,10,"STK17A"
9344,10341,10,"TAOK2"
9475,10341,10,"ROCK2"
9578,10341,10,"CDC42BPB"
9641,10341,10,"IKBKE"
9706,10341,10,"ULK2"
9833,10341,10,"MELK"
9874,10341,10,"TLK1"
9943,10341,10,"OXSR1"
10000,10341,10,"AKT3"
10110,10341,10,"SGK2"
10298,10341,10,"PAK4"
10494,10341,10,"STK25"
10746,10341,10,"MAP3K2"
10769,10341,10,"PLK2"
10783,10341,10,"NEK6"
11011,10341,10,"TLK2"
11040,10341,10,"PIM2"
11183,10341,10,"MAP4K5"
11329,10341,10,"STK38"
22858,10341,10,"ICK"
22983,10341,10,"MAST1"
23012,10341,10,"STK38L"
23387,10341,10,"SIK3"
23396,10341,10,"PIP5K1C"
23678,10341,10,"SGK3"
25778,10341,10,"DSTYK"
25989,10341,10,"ULK3"
26524,10341,10,"LATS2"
26576,10341,10,"SRPK3"
27102,10341,10,"EIF2AK1"
27148,10341,10,"STK36"
27330,10341,10,"RPS6KA6"
29110,10341,10,"TBK1"
51086,10341,10,"TNNI3K"
51135,10341,10,"IRAK4"
51265,10341,10,"CDKL3"
51701,10341,10,"NLK"
51776,10341,10,"MAP3K20"
53944,10341,10,"CSNK1G1"
54861,10341,10,"SNRK"
55351,10341,10,"STK32B"
55561,10341,10,"CDC42BPG"
55589,10341,10,"BMP2K"
56924,10341,10,"PAK6"
56997,10341,10,"COQ8A"
57144,10341,10,"PAK5"
57172,10341,10,"CAMK1G"
57787,10341,10,"MARK4"
65061,10341,10,"CDK15"
65125,10341,10,"WNK1"
65267,10341,10,"WNK3"
79858,10341,10,"NEK11"
80122,10341,2,"MAP3K19"
83903,10341,10,"GSG2"
84446,10341,10,"BRSK1"
85443,10341,10,"DCLK3"
91754,10341,10,"NEK9"
91807,10341,10,"MYLK3"
122011,10341,10,"CSNK1A1L"
140609,10341,10,"NEK7"
140803,10341,10,"TRPM6"
140901,10341,10,"STK35"
150094,10341,10,"SIK1"
166614,10341,10,"DCLK2"
202374,10341,10,"STK32A"
225689,10341,10,"MAPK15"
255239,10341,10,"ANKK1"
282974,10341,10,"STK32C"
285220,10341,10,"EPHA6"
341676,10341,10,"NEK5"
388228,10341,10,"SBK1"
389840,10341,10,"MAP3K15"
415116,10341,10,"PIM3"
440275,10341,10,"EIF2AK4"
494551,10341,10,"WEE2"
728642,10341,10,"CDK11A"
812762,10341,10,NA
813841,10341,10,NA
887072,10341,10,NA
100130827,10341,10,"SBK3"
100526835,10341,10,"FPGT-TNNI3K"
100533105,10341,10,"C8orf44-SGK3"
102724428,10341,10,NA
106821730,10341,10,NA
90,10342,10,"ACVR1"
91,10342,10,"ACVR1B"
92,10342,10,"ACVR2A"
93,10342,10,"ACVR2B"
94,10342,10,"ACVRL1"
207,10342,10,"AKT1"
208,10342,10,"AKT2"
238,10342,2,"ALK"
658,10342,10,"BMPR1B"
659,10342,10,"BMPR2"
660,10342,10,"BMX"
673,10342,10,"BRAF"
984,10342,10,"CDK11B"
1017,10342,10,"CDK2"
1018,10342,10,"CDK3"
1020,10342,10,"CDK5"
1024,10342,10,"CDK8"
1025,10342,10,"CDK9"
1111,10342,2,"CHEK1"
1196,10342,2,"CLK2"
1432,10342,10,"MAPK14"
1453,10342,10,"CSNK1D"
1455,10342,10,"CSNK1G2"
1456,10342,10,"CSNK1G3"
1459,10342,2,"CSNK2A2"
1859,10342,2,"DYRK1A"
1956,10342,2,"EGFR"
1969,10342,10,"EPHA2"
2043,10342,10,"EPHA4"
2044,10342,10,"EPHA5"
2046,10342,10,"EPHA8"
2049,10342,10,"EPHB3"
2064,10342,2,"ERBB2"
2185,10342,2,"PTK2B"
2241,10342,2,"FER"
2260,10342,2,"FGFR1"
2264,10342,2,"FGFR4"
2322,10342,2,"FLT3"
2324,10342,2,"FLT4"
2475,10342,10,"MTOR"
2872,10342,2,"MKNK2"
2931,10342,10,"GSK3A"
2932,10342,10,"GSK3B"
3643,10342,2,"INSR"
3645,10342,2,"INSRR"
3654,10342,2,"IRAK1"
3717,10342,2,"JAK2"
3718,10342,2,"JAK3"
3984,10342,10,"LIMK1"
4058,10342,2,"LTK"
4117,10342,10,"MAK"
4214,10342,10,"MAP3K1"
4217,10342,10,"MAP3K5"
4486,10342,10,"MST1R"
4752,10342,10,"NEK3"
5129,10342,10,"CDK18"
5159,10342,2,"PDGFRB"
5218,10342,10,"CDK14"
5287,10342,10,"PIK3C2B"
5288,10342,10,"PIK3C2G"
5290,10342,10,"PIK3CA"
5291,10342,10,"PIK3CB"
5293,10342,10,"PIK3CD"
5294,10342,10,"PIK3CG"
5583,10342,10,"PRKCH"
5588,10342,10,"PRKCQ"
5594,10342,10,"MAPK1"
5595,10342,10,"MAPK3"
5596,10342,10,"MAPK4"
5597,10342,10,"MAPK6"
5599,10342,2,"MAPK8"
5600,10342,10,"MAPK11"
5601,10342,2,"MAPK9"
5602,10342,2,"MAPK10"
5603,10342,10,"MAPK13"
5609,10342,10,"MAP2K7"
5747,10342,2,"PTK2"
5894,10342,10,"RAF1"
5979,10342,2,"RET"
6098,10342,2,"ROS1"
6300,10342,10,"MAPK12"
6792,10342,10,"CDKL5"
6793,10342,2,"STK10"
7006,10342,10,"TEC"
7016,10342,10,"TESK1"
7046,10342,10,"TGFBR1"
7301,10342,10,"TYRO3"
7444,10342,10,"VRK2"
8408,10342,2,"ULK1"
8476,10342,10,"CDC42BPA"
8550,10342,10,"MAPKAPK5"
8573,10342,10,"CASK"
8767,10342,10,"RIPK2"
9024,10342,10,"BRSK2"
9064,10342,10,"MAP3K6"
9088,10342,10,"PKMYT1"
9261,10342,10,"MAPKAPK2"
9344,10342,10,"TAOK2"
9578,10342,10,"CDC42BPB"
9748,10342,2,"SLK"
10000,10342,10,"AKT3"
10110,10342,10,"SGK2"
10461,10342,2,"MERTK"
10733,10342,2,"PLK4"
11011,10342,10,"TLK2"
11200,10342,2,"CHEK2"
11213,10342,2,"IRAK3"
23387,10342,10,"SIK3"
23678,10342,10,"SGK3"
23683,10342,2,"PRKD3"
25865,10342,2,"PRKD2"
25989,10342,2,"ULK3"
51265,10342,10,"CDKL3"
51701,10342,10,"NLK"
51776,10342,10,"MAP3K20"
53944,10342,10,"CSNK1G1"
55561,10342,10,"CDC42BPG"
56997,10342,10,"COQ8A"
65061,10342,10,"CDK15"
65125,10342,10,"WNK1"
65267,10342,10,"WNK3"
79837,10342,10,"PIP4K2C"
79934,10342,2,"COQ8B"
83942,10342,2,"TSSK1B"
140469,10342,2,"MYO3B"
140803,10342,10,"TRPM6"
341676,10342,10,"NEK5"
728642,10342,10,"CDK11A"
813841,10342,10,NA
100130827,10342,10,"SBK3"
100533105,10342,10,"C8orf44-SGK3"
18,10343,10,"ABAT"
239,10343,3,"ALOX12"
246,10343,3,"ALOX15"
247,10343,10,"ALOX15B"
861,10343,10,"RUNX1"
865,10343,10,"CBFB"
983,10343,3,"CDK1"
1385,10343,10,"CREB1"
1544,10343,2,"CYP1A2"
1559,10343,2,"CYP2C9"
1576,10343,2,"CYP3A4"
1612,10343,10,"DAPK1"
1803,10343,10,"DPP4"
2322,10343,10,"FLT3"
2548,10343,10,"GAA"
2554,10343,3,"GABRA1"
2555,10343,3,"GABRA2"
2556,10343,3,"GABRA3"
2557,10343,3,"GABRA4"
2558,10343,3,"GABRA5"
2559,10343,3,"GABRA6"
2560,10343,3,"GABRB1"
2561,10343,3,NA
2562,10343,3,"GABRB3"
2563,10343,3,"GABRD"
2564,10343,3,"GABRE"
2565,10343,3,"GABRG1"
2566,10343,3,NA
2567,10343,3,"GABRG3"
2568,10343,3,"GABRP"
2739,10343,10,"GLO1"
3293,10343,10,"HSD17B3"
4137,10343,10,"MAPT"
4759,10343,10,"NEU2"
5550,10343,2,"PREP"
5644,10343,3,"PRSS1"
5645,10343,3,"PRSS2"
5646,10343,3,"PRSS3"
6476,10343,10,"SI"
7498,10343,2,"XDH"
25255,10343,10,NA
25290,10343,10,NA
55879,10343,3,"GABRQ"
81639,10343,1,NA
266604,10343,2,NA
280960,10343,3,NA
390245,10343,3,"KDM4E"
497756,10343,10,NA
891,10344,1,"CCNB1"
904,10344,2,"CCNT1"
983,10344,1,"CDK1"
1017,10344,2,"CDK2"
1020,10344,2,"CDK5"
1022,10344,2,"CDK7"
1025,10344,2,"CDK9"
5243,10344,2,"ABCB1"
8851,10344,2,"CDK5R1"
9133,10344,1,"CCNB2"
9429,10344,2,"ABCG2"
85417,10344,1,"CCNB3"
2475,10345,2,"MTOR"
18,10346,2,"ABAT"
2152,10346,10,"F3"
2931,10346,2,"GSK3A"
2932,10346,2,"GSK3B"
3065,10346,2,"HDAC1"
3066,10346,2,"HDAC2"
7364,10346,10,"UGT2B7"
8647,10346,10,"ABCB11"
8841,10346,2,"HDAC3"
9734,10346,10,"HDAC9"
9759,10346,2,"HDAC4"
10013,10346,10,"HDAC6"
10014,10346,2,"HDAC5"
10327,10346,10,"AKR1A1"
23408,10346,10,"SIRT5"
24192,10346,10,NA
51564,10346,2,"HDAC7"
55775,10346,3,"TDP1"
55869,10346,2,"HDAC8"
78959,10346,10,NA
79885,10346,10,"HDAC11"
83569,10346,10,NA
83933,10346,10,"HDAC10"
116463,10346,10,NA
317748,10346,10,NA
5693,10348,2,"PSMB5"
2475,10349,2,"MTOR"
5290,10349,2,"PIK3CA"
5291,10349,2,"PIK3CB"
5293,10349,2,"PIK3CD"
5294,10349,2,"PIK3CG"
25,10350,10,"ABL1"
27,10350,10,"ABL2"
90,10350,10,"ACVR1"
91,10350,10,"ACVR1B"
92,10350,10,"ACVR2A"
93,10350,10,"ACVR2B"
207,10350,10,"AKT1"
208,10350,10,"AKT2"
238,10350,10,"ALK"
558,10350,10,"AXL"
640,10350,10,"BLK"
657,10350,10,"BMPR1A"
658,10350,10,"BMPR1B"
659,10350,10,"BMPR2"
660,10350,10,"BMX"
673,10350,10,"BRAF"
695,10350,10,"BTK"
699,10350,10,"BUB1"
780,10350,10,"DDR1"
814,10350,10,"CAMK4"
815,10350,10,"CAMK2A"
816,10350,10,"CAMK2B"
817,10350,10,"CAMK2D"
818,10350,10,"CAMK2G"
983,10350,2,"CDK1"
984,10350,10,"CDK11B"
1017,10350,2,"CDK2"
1018,10350,2,"CDK3"
1019,10350,10,"CDK4"
1020,10350,2,"CDK5"
1022,10350,2,"CDK7"
1024,10350,10,"CDK8"
1025,10350,2,"CDK9"
1111,10350,10,"CHEK1"
1147,10350,10,"CHUK"
1196,10350,10,"CLK2"
1263,10350,10,"PLK3"
1432,10350,10,"MAPK14"
1445,10350,10,"CSK"
1452,10350,10,"CSNK1A1"
1457,10350,10,"CSNK2A1"
1612,10350,10,"DAPK1"
1613,10350,10,"DAPK3"
1760,10350,10,"DMPK"
1859,10350,10,"DYRK1A"
1956,10350,10,"EGFR"
1969,10350,10,"EPHA2"
2011,10350,10,"MARK2"
2041,10350,10,"EPHA1"
2043,10350,10,"EPHA4"
2044,10350,10,"EPHA5"
2045,10350,10,"EPHA7"
2046,10350,10,"EPHA8"
2047,10350,10,"EPHB1"
2048,10350,10,"EPHB2"
2049,10350,10,"EPHB3"
2050,10350,10,"EPHB4"
2064,10350,10,"ERBB2"
2066,10350,10,"ERBB4"
2081,10350,10,"ERN1"
2185,10350,10,"PTK2B"
2241,10350,10,"FER"
2242,10350,10,"FES"
2260,10350,10,"FGFR1"
2261,10350,10,"FGFR3"
2263,10350,10,"FGFR2"
2264,10350,10,"FGFR4"
2268,10350,10,"FGR"
2321,10350,10,"FLT1"
2322,10350,10,"FLT3"
2324,10350,10,"FLT4"
2444,10350,10,"FRK"
2475,10350,10,"MTOR"
2534,10350,10,"FYN"
2580,10350,10,"GAK"
2868,10350,10,"GRK4"
2872,10350,10,"MKNK2"
2932,10350,10,"GSK3B"
3055,10350,10,"HCK"
3480,10350,10,"IGF1R"
3551,10350,10,"IKBKB"
3643,10350,10,"INSR"
3645,10350,10,"INSRR"
3654,10350,10,"IRAK1"
3702,10350,10,"ITK"
3716,10350,10,"JAK1"
3717,10350,10,"JAK2"
3718,10350,10,"JAK3"
3791,10350,10,"KDR"
3815,10350,10,"KIT"
3932,10350,10,"LCK"
3984,10350,10,"LIMK1"
3985,10350,10,"LIMK2"
4058,10350,10,"LTK"
4067,10350,10,"LYN"
4117,10350,10,"MAK"
4139,10350,10,"MARK1"
4140,10350,10,"MARK3"
4145,10350,10,"MATK"
4214,10350,10,"MAP3K1"
4215,10350,10,"MAP3K3"
4216,10350,10,"MAP3K4"
4233,10350,10,NA
4293,10350,10,"MAP3K9"
4294,10350,10,"MAP3K10"
4296,10350,10,"MAP3K11"
4486,10350,10,"MST1R"
4593,10350,10,"MUSK"
4638,10350,10,"MYLK"
4750,10350,10,"NEK1"
4751,10350,10,"NEK2"
4752,10350,10,"NEK3"
4914,10350,10,"NTRK1"
4915,10350,10,"NTRK2"
4921,10350,10,"DDR2"
5058,10350,10,"PAK1"
5062,10350,10,"PAK2"
5063,10350,10,"PAK3"
5127,10350,10,"CDK16"
5128,10350,10,"CDK17"
5129,10350,10,"CDK18"
5156,10350,10,"PDGFRA"
5159,10350,10,"PDGFRB"
5170,10350,10,"PDPK1"
5218,10350,10,"CDK14"
5260,10350,10,"PHKG1"
5261,10350,10,"PHKG2"
5287,10350,10,"PIK3C2B"
5290,10350,10,"PIK3CA"
5291,10350,10,"PIK3CB"
5292,10350,10,"PIM1"
5294,10350,10,"PIK3CG"
5298,10350,10,"PI4KB"
5562,10350,10,"PRKAA1"
5563,10350,10,"PRKAA2"
5566,10350,10,"PRKACA"
5567,10350,10,"PRKACB"
5580,10350,10,"PRKCD"
5581,10350,10,"PRKCE"
5583,10350,10,"PRKCH"
5584,10350,10,"PRKCI"
5585,10350,10,"PKN1"
5586,10350,10,"PKN2"
5587,10350,10,"PRKD1"
5588,10350,10,"PRKCQ"
5592,10350,10,"PRKG1"
5593,10350,10,"PRKG2"
5594,10350,10,"MAPK1"
5595,10350,10,"MAPK3"
5596,10350,10,"MAPK4"
5597,10350,10,"MAPK6"
5598,10350,10,"MAPK7"
5600,10350,10,"MAPK11"
5603,10350,10,"MAPK13"
5604,10350,10,"MAP2K1"
5605,10350,10,"MAP2K2"
5606,10350,10,"MAP2K3"
5607,10350,10,"MAP2K5"
5608,10350,10,"MAP2K6"
5609,10350,10,"MAP2K7"
5610,10350,10,"EIF2AK2"
5613,10350,10,"PRKX"
5747,10350,10,"PTK2"
5753,10350,10,"PTK6"
5871,10350,10,"MAP4K2"
5894,10350,10,"RAF1"
5979,10350,10,"RET"
6011,10350,10,"GRK1"
6093,10350,10,"ROCK1"
6098,10350,10,"ROS1"
6195,10350,10,"RPS6KA1"
6196,10350,10,"RPS6KA2"
6197,10350,10,"RPS6KA3"
6198,10350,10,"RPS6KB1"
6300,10350,10,"MAPK12"
6446,10350,10,"SGK1"
6714,10350,10,"SRC"
6725,10350,10,"SRMS"
6732,10350,10,"SRPK1"
6733,10350,10,"SRPK2"
6787,10350,10,"NEK4"
6788,10350,10,"STK3"
6789,10350,10,"STK4"
6790,10350,10,"AURKA"
6792,10350,10,"CDKL5"
6793,10350,10,"STK10"
6795,10350,10,"AURKC"
6850,10350,10,"SYK"
6885,10350,10,"MAP3K7"
7006,10350,10,"TEC"
7010,10350,10,"TEK"
7046,10350,10,"TGFBR1"
7048,10350,10,"TGFBR2"
7272,10350,10,"TTK"
7294,10350,10,"TXK"
7297,10350,10,"TYK2"
7301,10350,10,"TYRO3"
7444,10350,10,"VRK2"
7465,10350,10,"WEE1"
7525,10350,10,"YES1"
7535,10350,10,"ZAP70"
7786,10350,10,"MAP3K12"
8394,10350,10,"PIP5K1A"
8396,10350,10,"PIP4K2B"
8408,10350,10,"ULK1"
8428,10350,10,"STK24"
8445,10350,10,"DYRK2"
8476,10350,10,"CDC42BPA"
8536,10350,10,"CAMK1"
8550,10350,10,"MAPKAPK5"
8569,10350,10,"MKNK1"
8573,10350,10,"CASK"
8621,10350,10,"CDK13"
8711,10350,10,"TNK1"
8737,10350,10,"RIPK1"
8767,10350,10,"RIPK2"
8814,10350,10,"CDKL1"
8899,10350,10,"PRPF4B"
8986,10350,10,"RPS6KA4"
9024,10350,10,"BRSK2"
9064,10350,10,"MAP3K6"
9113,10350,10,"LATS1"
9175,10350,10,"MAP3K13"
9201,10350,10,"DCLK1"
9212,10350,10,"AURKB"
9252,10350,10,"RPS6KA5"
9261,10350,10,"MAPKAPK2"
9262,10350,10,"STK17B"
9263,10350,10,"STK17A"
9344,10350,10,"TAOK2"
9448,10350,10,"MAP4K4"
9475,10350,10,"ROCK2"
9706,10350,10,"ULK2"
9748,10350,10,"SLK"
9833,10350,10,"MELK"
9874,10350,10,"TLK1"
9891,10350,10,"NUAK1"
10000,10350,10,"AKT3"
10110,10350,10,"SGK2"
10114,10350,10,"HIPK3"
10188,10350,10,"TNK2"
10298,10350,10,"PAK4"
10461,10350,10,"MERTK"
10494,10350,10,"STK25"
10733,10350,10,"PLK4"
10746,10350,10,"MAP3K2"
10769,10350,10,"PLK2"
10783,10350,10,"NEK6"
11011,10350,10,"TLK2"
11040,10350,10,"PIM2"
11113,10350,10,"CIT"
11183,10350,10,"MAP4K5"
11184,10350,10,"MAP4K1"
11200,10350,10,"CHEK2"
11213,10350,10,"IRAK3"
11329,10350,10,"STK38"
22848,10350,10,"AAK1"
22858,10350,10,"ICK"
22983,10350,10,"MAST1"
23012,10350,10,"STK38L"
23097,10350,10,"CDK19"
23235,10350,10,"SIK2"
23396,10350,10,"PIP5K1C"
23604,10350,10,"DAPK2"
23683,10350,10,"PRKD3"
25778,10350,10,"DSTYK"
25865,10350,10,"PRKD2"
25989,10350,10,"ULK3"
26524,10350,10,"LATS2"
