HMDB_ID	CHEBI_ID
HMDB0012303	61455
HMDB0012304	88243
HMDB0012305	84725
HMDB0012308	18346
HMDB0012309	46958
HMDB0012310	80223
HMDB0012322	10432
HMDB0012325	6178
HMDB0012326	37704
HMDB0012327	90759
HMDB0012328	59265
HMDB0012329	44597
HMDB0012335	89837
HMDB0012345	89829
HMDB0012355	89824
HMDB0012356	84520
HMDB0012357	34086
HMDB0012358	89823
HMDB0012360	90030
HMDB0012361	90029
HMDB0012362	79103
HMDB0012365	90028
HMDB0012367	90033
HMDB0012368	90032
HMDB0012371	90037
HMDB0012375	90034
HMDB0012376	90035
HMDB0012377	90036
HMDB0012378	84519
HMDB0012380	84513
HMDB0012381	90017
HMDB0012382	84512
HMDB0012383	79113
HMDB0012385	90021
HMDB0012387	75106
HMDB0012388	75101
HMDB0012389	75103
HMDB0012390	60568
HMDB0012391	75096
HMDB0012392	90023
HMDB0012393	90024
HMDB0012394	75099
HMDB0012395	90025
HMDB0012398	90026
HMDB0012400	88485
HMDB0012401	88486
HMDB0012402	88488
HMDB0012404	88491
HMDB0012405	88492
HMDB0012411	88503
HMDB0012412	88504
HMDB0012415	88505
HMDB0012420	88507
HMDB0012421	88506
HMDB0012422	88517
HMDB0012423	88519
HMDB0012424	88521
HMDB0012425	88524
HMDB0012426	88512
HMDB0012427	88513
HMDB0012431	88525
HMDB0012433	88535
HMDB0012434	88537
HMDB0012435	88533
HMDB0012437	88531
HMDB0012442	88443
HMDB0012444	88445
HMDB0012445	88444
HMDB0012451	80658
HMDB0012452	80657
HMDB0012453	86378
HMDB0012454	81015
HMDB0012455	28540
HMDB0012456	80657
HMDB0012457	89082
HMDB0012458	83036
HMDB0012469	761542
HMDB0012481	15550
HMDB0012486	28651
HMDB0012488	100417
HMDB0012489	114116
HMDB0012490	193796
HMDB0012494	62922
HMDB0012496	78209
HMDB0012497	19092
HMDB0012508	134453
HMDB0012534	91264
HMDB0012535	63977
HMDB0012556	139535
HMDB0012558	139534
HMDB0012559	84962
HMDB0012567	137345
HMDB0012598	63995
HMDB0012639	28700
HMDB0012641	63979
HMDB0012654	90006
HMDB0012710	17947
HMDB0012782	136975
HMDB0012815	31130
HMDB0012819	2076
HMDB0012843	17869
HMDB0012880	30322
HMDB0012882	2490
HMDB0012895	89492
HMDB0012897	109895
HMDB0012915	17745
HMDB0012925	48007
HMDB0012935	4727
HMDB0012947	15910
HMDB0012948	28736
HMDB0012958	33277
HMDB0012969	37283
HMDB0012971	87393
HMDB0012973	15571
HMDB0012974	133907
HMDB0012992	74683
HMDB0013000	61954
HMDB0013010	74433
HMDB0013028	27770
HMDB0013034	39540
HMDB0013035	27827
HMDB0013036	44884
HMDB0013037	15536
HMDB0013040	134407
HMDB0013046	17507
HMDB0013070	64557
HMDB0013078	85299
HMDB0013111	64183
HMDB0013112	16287
HMDB0013113	133122
HMDB0013117	132246
HMDB0013122	133662
HMDB0013124	86076
HMDB0013128	85095
HMDB0013130	82952
HMDB0013136	30630
HMDB0013139	34093
HMDB0013141	73959
HMDB0013159	88769
HMDB0013188	64342
HMDB0013189	68486
HMDB0013195	1784
HMDB0013198	297061
HMDB0013200	32649
HMDB0013209	73808
HMDB0013219	87764
HMDB0013221	89906
HMDB0013222	15968
HMDB0013223	327449
HMDB0013224	74096
HMDB0013228	74107
HMDB0013231	15862
HMDB0013233	17204
HMDB0013238	74303
HMDB0013240	70811
HMDB0013243	73585
HMDB0013244	134256
HMDB0013245	68500
HMDB0013246	137268
HMDB0013248	17243
HMDB0013250	87142
HMDB0013253	28483
HMDB0013267	74430
HMDB0013272	74441
HMDB0013279	74439
HMDB0013286	74438
HMDB0013288	70997
HMDB0013292	68552
HMDB0013299	77468
HMDB0013302	72723
HMDB0013308	479320
HMDB0013310	87767
HMDB0013311	49296
HMDB0013317	74437
HMDB0013318	791437
HMDB0013326	89717
HMDB0013328	85525
HMDB0013329	89716
HMDB0013341	86223
HMDB0013402	86225
HMDB0013404	89906
HMDB0013405	86229
HMDB0013406	86240
HMDB0013407	89903
HMDB0013408	86243
HMDB0013409	86248
HMDB0013410	86423
HMDB0013411	86425
HMDB0013412	89892
HMDB0013414	89893
HMDB0013416	89894
HMDB0013417	86239
HMDB0013418	89895
HMDB0013419	74482
HMDB0013420	75245
HMDB0013421	86251
HMDB0013422	86252
HMDB0013424	89880
HMDB0013425	89879
HMDB0013426	84825
HMDB0013427	89882
HMDB0013428	89883
HMDB0013429	89881
HMDB0013431	89863
HMDB0013432	84827
HMDB0013435	89866
HMDB0013436	89867
HMDB0013437	89868
HMDB0013438	89864
HMDB0013439	89865
HMDB0013440	89852
HMDB0013443	86253
HMDB0013444	89850
HMDB0013445	89854
HMDB0013446	89855
HMDB0013449	86454
HMDB0013452	89997
HMDB0013453	89998
HMDB0013455	89996
HMDB0013456	89995
HMDB0013458	86451
HMDB0013459	89994
HMDB0013461	84476
HMDB0013462	90011
HMDB0013463	90007
HMDB0013464	90008
HMDB0013465	90009
HMDB0013466	90010
HMDB0013467	90003
HMDB0013468	90002
HMDB0013469	90006
HMDB0013470	16412
HMDB0013471	89983
HMDB0013472	136773
HMDB0013532	136816
HMDB0013536	82848
HMDB0013592	18624
HMDB0013593	42106
HMDB0013609	16296
HMDB0013620	72653
HMDB0013621	72855
HMDB0013622	83051
HMDB0013623	89606
HMDB0013624	613508
HMDB0013625	34488
HMDB0013626	269625
HMDB0013627	34488
HMDB0013628	89607
HMDB0013629	85174
HMDB0013630	136992
HMDB0013631	73723
HMDB0013633	34151
HMDB0013636	18315
HMDB0013643	85778
HMDB0013645	78759
HMDB0013648	71465
HMDB0013649	71467
HMDB0013650	332319
HMDB0013651	132121
HMDB0013652	136990
HMDB0013655	418207
HMDB0013657	75913
HMDB0013658	85252
HMDB0013659	136989
HMDB0013667	33331
HMDB0013668	30682
HMDB0013669	30514
HMDB0013670	33363
HMDB0013671	33364
HMDB0013672	33369
HMDB0013674	16164
HMDB0013675	16204
HMDB0013676	68465
HMDB0013677	39912
HMDB0013678	71018
HMDB0013679	17377
HMDB0013680	664875
HMDB0013682	16220
HMDB0013688	81378
HMDB0013689	74793
HMDB0013690	27589
HMDB0013692	65004
HMDB0013695	1280327
HMDB0013696	1050862
HMDB0013704	88954
HMDB0013711	33336
HMDB0013713	74640
HMDB0013715	33372
HMDB0013716	28804
HMDB0013719	49882
HMDB0013724	37117
HMDB0013733	34039
HMDB0013742	207496
HMDB0013744	42438
HMDB0013749	969439
HMDB0013751	16540
HMDB0013773	28225
HMDB0013785	35559
HMDB0013804	67251
HMDB0013809	61725
HMDB0013810	89175
HMDB0013811	89173
HMDB0013812	89185
HMDB0013815	87607
HMDB0013816	89188
HMDB0013818	89186
HMDB0013820	89191
HMDB0013835	79053
HMDB0013839	73261
HMDB0013846	174143
HMDB0013852	53016
HMDB0013854	31169
HMDB0013856	1864
HMDB0013858	238115
HMDB0013859	80562
HMDB0013860	27871
HMDB0013865	37808
HMDB0013866	80554
HMDB0013868	106288
HMDB0013870	212535
HMDB0013871	405332
HMDB0013892	83525
HMDB0013894	838827
HMDB0013897	410867
HMDB0013898	80636
HMDB0013899	80637
HMDB0013900	80635
HMDB0013902	288752
HMDB0013903	80640
HMDB0013911	155605
HMDB0013912	586865
HMDB0013939	157527
HMDB0013960	308602
HMDB0013962	83528
HMDB0013970	192798
HMDB0013974	59613
HMDB0013976	223792
HMDB0013988	235459
HMDB0013997	106712
HMDB0014010	63840
HMDB0014012	388428
HMDB0014021	586865
HMDB0014023	42578
HMDB0014024	143296
HMDB0014025	143302
HMDB0014045	580449
HMDB0014096	320793
HMDB0014118	45892
HMDB0014259	775198
HMDB0014260	466861
HMDB0014261	59224
HMDB0014291	18303
HMDB0014312	43796
HMDB0014322	5138
HMDB0014323	9927
HMDB0014324	8774
HMDB0014325	73468
HMDB0014326	5106
HMDB0014327	2972
HMDB0014328	132233
HMDB0014331	3568
HMDB0014332	116959
HMDB0014333	88206
HMDB0014334	52717
HMDB0014335	4882
HMDB0014336	39585
HMDB0014337	8080
HMDB0014338	775193
HMDB0014339	75725
HMDB0014340	45327
HMDB0014341	3082
HMDB0014342	46081
HMDB0014343	7798
HMDB0014344	42355
HMDB0014347	45652
HMDB0014349	4681
HMDB0014350	8673
HMDB0014351	28487
HMDB0014352	2955
HMDB0014353	9588
HMDB0014354	775295
HMDB0014355	31174
HMDB0014356	6933
HMDB0014359	9637
HMDB0014361	50922
HMDB0014362	37937
HMDB0014363	63611
HMDB0014364	775237
HMDB0014365	7496
HMDB0014366	775164
HMDB0014367	5383
HMDB0014368	59750
HMDB0014369	44032
HMDB0014370	31642
HMDB0014371	5555
HMDB0014372	40303
HMDB0014373	4792
HMDB0014374	355510
HMDB0014375	64356
HMDB0014376	195909
HMDB0014377	553564
HMDB0014378	27565
HMDB0014379	402799
HMDB0014380	50693
HMDB0014381	8242
HMDB0014382	3228
HMDB0014383	63613
HMDB0014385	53776
HMDB0014386	102524
HMDB0014387	567361
HMDB0014388	87690
HMDB0014389	6775
HMDB0014390	3048
HMDB0014391	10119
HMDB0014392	584020
HMDB0014393	3286
HMDB0014394	147675
HMDB0014395	4325
HMDB0014396	82980
HMDB0014397	8107
HMDB0014398	775124
HMDB0014399	50845
HMDB0014400	4531
HMDB0014401	59040
HMDB0014404	45373
HMDB0014405	40009
HMDB0014406	142290
HMDB0014407	3423
HMDB0014408	102484
HMDB0014410	31439
HMDB0014411	4513
HMDB0014412	55490
HMDB0014413	8888
HMDB0014414	3641
HMDB0014415	586789
HMDB0014416	53691
HMDB0014417	59170
HMDB0014419	3489
HMDB0014420	48416
HMDB0014421	2687
HMDB0014425	4657
HMDB0014426	6456
HMDB0014427	160401
HMDB0014428	3738
HMDB0014429	2376
HMDB0014432	746859
HMDB0014433	31199
HMDB0014434	127342
HMDB0014435	22907
HMDB0014436	28830
HMDB0014437	4910
HMDB0014439	50777
HMDB0014440	17303
HMDB0014441	8890
HMDB0014442	77431
HMDB0014443	51066
HMDB0014444	7956
HMDB0014445	63625
HMDB0014446	5098
HMDB0014447	48669
HMDB0014448	404903
HMDB0014449	4453
HMDB0014450	27504
HMDB0014452	50859
HMDB0014453	112608
HMDB0014454	36373
HMDB0014455	3654
HMDB0014456	101096
HMDB0014457	7983
HMDB0014460	10124
HMDB0014462	49668
HMDB0014464	8232
HMDB0014465	4562
HMDB0014466	2666
HMDB0014467	60761
HMDB0014468	63630
HMDB0014469	31625
HMDB0014470	7596
HMDB0014472	5790
HMDB0014473	49662
HMDB0014474	4877
HMDB0014476	46659
HMDB0014477	6807
HMDB0014480	170239
HMDB0014483	45285
HMDB0014484	51024
HMDB0014486	119569
HMDB0014487	101278
HMDB0014488	8597
HMDB0014490	51141
HMDB0014491	131804
HMDB0014492	50378
HMDB0014493	31413
HMDB0014494	6942
HMDB0014495	6722
HMDB0014496	9555
HMDB0014497	775307
HMDB0014498	3205
HMDB0014499	161680
HMDB0014500	3655
HMDB0014501	2654
HMDB0014502	63681
HMDB0014503	9328
HMDB0014505	480999
HMDB0014506	55346
HMDB0014507	3766
HMDB0014509	117136
HMDB0014511	6443
HMDB0014513	3696
HMDB0014514	6950
HMDB0014515	199389
HMDB0014516	9544
HMDB0014517	39465
HMDB0014518	50861
HMDB0014520	518411
HMDB0014521	812387
HMDB0014522	31527
HMDB0014523	6916
HMDB0014524	50223
HMDB0014526	45980
HMDB0014527	518489
HMDB0014529	125161
HMDB0014531	8448
HMDB0014533	617099
HMDB0014535	32168
HMDB0014536	313639
HMDB0014537	7575
HMDB0014538	3002
HMDB0014539	3419
HMDB0014542	50924
HMDB0014543	46557
HMDB0014544	27779
HMDB0014545	76917
HMDB0014546	53760
HMDB0014547	59219
HMDB0014548	2611
HMDB0014549	59269
HMDB0014550	77181
HMDB0014552	50841
HMDB0014553	127616
HMDB0014554	7025
HMDB0014557	8356
HMDB0014558	28052
HMDB0014559	28971
HMDB0014561	27446
HMDB0014562	9073
HMDB0014563	50381
HMDB0014564	8459
HMDB0014565	9241
HMDB0014566	84276
HMDB0014567	77498
HMDB0014568	17486
HMDB0014570	4974
HMDB0014571	84116
HMDB0014572	9288
HMDB0014573	3403
HMDB0014574	59213
HMDB0014575	32888
HMDB0014576	75179
HMDB0014577	8435
HMDB0014578	4046
HMDB0014580	3013
HMDB0014581	40279
HMDB0014582	3508
HMDB0014583	45924
HMDB0014584	175901
HMDB0014585	473990
HMDB0014586	3077
HMDB0014587	75988
HMDB0014588	47898
HMDB0014589	17698
HMDB0014590	47544
HMDB0014592	4646
HMDB0014593	4717
HMDB0014596	59589
HMDB0014597	122528
HMDB0014599	124991
HMDB0014600	8364
HMDB0014602	50173
HMDB0014604	7443
HMDB0014606	102408
HMDB0014608	6129
HMDB0014610	157175
HMDB0014611	15854
HMDB0014612	553047
HMDB0014613	66964
HMDB0014614	50730
HMDB0014615	86990
HMDB0014616	309162
HMDB0014617	102216
HMDB0014618	3611
HMDB0014619	36795
HMDB0014620	3647
HMDB0014621	193858
HMDB0014622	2637
HMDB0014623	63791
HMDB0014624	8772
HMDB0014627	3175
HMDB0014628	4511
HMDB0014629	189797
HMDB0014630	50199
HMDB0014631	24564
HMDB0014632	63622
HMDB0014633	3223
HMDB0014634	545681
HMDB0014635	5163
HMDB0014636	204928
HMDB0014638	10110
HMDB0014639	391960
HMDB0014640	7852
HMDB0014641	8066
HMDB0014642	5132
HMDB0014643	71941
HMDB0014644	3699
HMDB0014645	5613
HMDB0014646	45409
HMDB0014647	804148
HMDB0014648	9701
HMDB0014649	438934
HMDB0014650	9711
HMDB0014651	30659
HMDB0014652	53773
HMDB0014653	28001
HMDB0014656	110422
HMDB0014659	16664
HMDB0014660	521317
HMDB0014661	474180
HMDB0014662	3437
HMDB0014663	31263
HMDB0014665	64354
HMDB0014667	343124
HMDB0014668	247956
HMDB0014669	518487
HMDB0014670	127780
HMDB0014671	114785
HMDB0014672	4027
HMDB0014673	6757
HMDB0014674	59445
HMDB0014675	3485
HMDB0014677	100241
HMDB0014679	9635
HMDB0014680	7640
HMDB0014681	28445
HMDB0014682	3011
HMDB0014683	2675
HMDB0014684	46345
HMDB0014685	257330
HMDB0014686	251412
HMDB0014687	691037
HMDB0014689	10100
HMDB0014690	8502
HMDB0014691	27777
HMDB0014693	18358
HMDB0014694	8249
HMDB0014695	6367
HMDB0014696	31980
HMDB0014697	5818
HMDB0014698	50663
HMDB0014699	51450
HMDB0014700	149836
HMDB0014701	681848
HMDB0014702	3047
HMDB0014703	44185
HMDB0014704	3387
HMDB0014706	140459
HMDB0014707	3534
HMDB0014708	31403
HMDB0014709	61033
HMDB0014710	27375
HMDB0014712	16684
HMDB0014713	5004
HMDB0014714	3757
HMDB0014715	9331
HMDB0014716	35854
HMDB0014717	3393
HMDB0014718	146385
HMDB0014720	10023
HMDB0014722	4784
HMDB0014723	127604
HMDB0014724	47381
HMDB0014725	126598
HMDB0014727	51164
HMDB0014728	4708
HMDB0014729	31623
HMDB0014730	28568
HMDB0014731	4887
HMDB0014732	2639
HMDB0014733	27701
HMDB0014735	31643
HMDB0014736	6343
HMDB0014737	102166
HMDB0014738	34380
HMDB0014739	63607
HMDB0014742	3720
HMDB0014743	9352
HMDB0014744	31448
HMDB0014745	7447
HMDB0014746	3638
HMDB0014747	4885
HMDB0014748	6794
HMDB0014749	3242
HMDB0014750	3127
HMDB0014751	2674
HMDB0014752	5195
HMDB0014754	3353
HMDB0014755	250989
HMDB0014756	4392
HMDB0014757	45783
HMDB0014758	9667
HMDB0014759	7820
HMDB0014760	507549
HMDB0014761	5123
HMDB0014763	119486
HMDB0014764	35862
HMDB0014766	3761
HMDB0014767	101202
HMDB0014769	681569
HMDB0014770	31000
HMDB0014771	4466
HMDB0014772	63845
HMDB0014773	8382
HMDB0014774	3750
HMDB0014775	2896
HMDB0014776	15443
HMDB0014777	3240
HMDB0014780	775209
HMDB0014781	6704
HMDB0014783	4724
HMDB0014784	7660
HMDB0014785	8497
HMDB0014786	604310
HMDB0014787	63581
HMDB0014789	4728
HMDB0014790	116117
HMDB0014792	6384
HMDB0014794	9654
HMDB0014795	100880
HMDB0014797	51041
HMDB0014798	711679
HMDB0014800	27796
HMDB0014801	31620
HMDB0014802	1049710
HMDB0014803	7573
HMDB0014804	7445
HMDB0014808	8247
HMDB0014809	472657
HMDB0014810	3650
HMDB0014811	499361
HMDB0014812	42944
HMDB0014813	41774
HMDB0014814	41237
HMDB0014815	17941
HMDB0014816	6541
HMDB0014817	9566
HMDB0014818	6997
HMDB0014819	2682
HMDB0014821	6931
HMDB0014822	28864
HMDB0014825	50885
HMDB0014826	8764
HMDB0014827	34613
HMDB0014828	5128
HMDB0014829	288707
HMDB0014830	8081
HMDB0014831	31624
HMDB0014832	41977
HMDB0014834	64318
HMDB0014835	63629
HMDB0014836	1039679
HMDB0014838	31547
HMDB0014839	40050
HMDB0014841	150028
HMDB0014842	7465
HMDB0014843	119573
HMDB0014844	9398
HMDB0014845	60652
HMDB0014846	9316
HMDB0014847	63577
HMDB0014849	129569
HMDB0014850	5130
HMDB0014851	7809
HMDB0014852	48538
HMDB0014853	7936
HMDB0014854	7492
HMDB0014855	7627
HMDB0014856	183515
HMDB0014857	2946
HMDB0014858	110423
HMDB0014859	8430
HMDB0014861	6839
HMDB0014862	36704
HMDB0014864	9738
HMDB0014865	28787
HMDB0014866	8884
HMDB0014868	45979
HMDB0014869	146727
HMDB0014870	2914
HMDB0014871	8354
HMDB0014873	126722
HMDB0014875	569632
HMDB0014876	45081
HMDB0014877	5683
HMDB0014878	138898
HMDB0014882	10112
HMDB0014883	77585
HMDB0014884	4356
HMDB0014886	3398
HMDB0014887	4909
HMDB0014888	8404
HMDB0014889	51032
HMDB0014891	6015
HMDB0014892	4888
HMDB0014894	5693
HMDB0014897	27902
HMDB0014898	43968
HMDB0014900	80630
HMDB0014901	50673
HMDB0014902	6970
HMDB0014903	6912
HMDB0014904	48947
HMDB0014905	27662
HMDB0014906	763382
HMDB0014907	50851
HMDB0014909	3743
HMDB0014910	141474
HMDB0014911	4911
HMDB0014912	5784
HMDB0014913	9605
HMDB0014914	7824
HMDB0014915	8491
HMDB0014916	48844
HMDB0014917	100147
HMDB0014918	248018
HMDB0014920	754675
HMDB0014922	6717
HMDB0014924	50662
HMDB0014925	2453
HMDB0014928	8024
HMDB0014929	9884
HMDB0014930	331013
HMDB0014931	353862
HMDB0014932	8412
HMDB0014933	9334
HMDB0014934	3347
HMDB0014935	28502
HMDB0014936	17833
HMDB0014937	32184
HMDB0014938	5002
HMDB0014939	195970
HMDB0014940	2569
HMDB0014942	4514
HMDB0014943	51038
HMDB0014944	127029
HMDB0014945	309007
HMDB0014946	5893
HMDB0014947	774555
HMDB0014948	3112
HMDB0014949	63580
HMDB0014950	48574
HMDB0014951	119915
HMDB0014952	6741
HMDB0014954	83329
HMDB0014955	131715
HMDB0014956	44915
HMDB0014957	27690
HMDB0014958	71940
HMDB0014959	364453
HMDB0014960	4659
HMDB0014961	31580
HMDB0014962	126237
HMDB0014964	7488
HMDB0014965	3716
HMDB0014966	28915
HMDB0014967	49575
HMDB0014968	8067
HMDB0014969	45951
HMDB0014970	149869
HMDB0014971	3478
HMDB0014972	50692
HMDB0014976	59582
HMDB0014977	9613
HMDB0014979	4670
HMDB0014980	7823
HMDB0014982	7454
HMDB0014983	3749
HMDB0014984	774963
HMDB0014986	6432
HMDB0014987	6758
HMDB0014988	8028
HMDB0014989	4305
HMDB0014991	72564
HMDB0014992	119572
HMDB0014994	3642
HMDB0014995	9448
HMDB0014996	34838
HMDB0014997	50868
HMDB0014998	8378
HMDB0014999	39669
HMDB0015000	46295
HMDB0015003	3044
HMDB0015004	51211
HMDB0015005	147138
HMDB0015006	3032
HMDB0015007	4702
HMDB0015008	9362
HMDB0015009	9449
HMDB0015010	681850
HMDB0015011	50848
HMDB0015013	5121
HMDB0015014	4814
HMDB0015015	9168
HMDB0015016	3614
HMDB0015017	31536
HMDB0015018	3640
HMDB0015019	8713
HMDB0015020	3752
HMDB0015021	6061
HMDB0015022	183772
HMDB0015023	775149
HMDB0015024	3213
HMDB0015025	28925
HMDB0015026	154547
HMDB0015027	4518
HMDB0015028	132842
HMDB0015029	309594
HMDB0015031	9460
HMDB0015033	282232
HMDB0015034	9674
HMDB0015036	8802
HMDB0015037	490877
HMDB0015038	774910
HMDB0015039	4876
HMDB0015041	51230
HMDB0015042	9586
HMDB0015043	27958
HMDB0015044	28593
HMDB0015045	10127
HMDB0015046	7931
HMDB0015047	63627
HMDB0015048	348669
HMDB0015049	61203
HMDB0015050	8064
HMDB0015051	2618
HMDB0015052	6909
HMDB0015054	520985
HMDB0015055	9215
HMDB0015056	92511
HMDB0015057	3216
HMDB0015058	50567
HMDB0015060	3996
HMDB0015061	141434
HMDB0015063	2038
HMDB0015064	122391
HMDB0015067	404696
HMDB0015068	6780
HMDB0015069	127713
HMDB0015070	7862
HMDB0015072	4530
HMDB0015073	64064
HMDB0015074	6710
HMDB0015075	775215
HMDB0015077	59692
HMDB0015078	10101
HMDB0015079	59719
HMDB0015081	50438
HMDB0015082	31638
HMDB0015083	6919
HMDB0015084	4995
HMDB0015086	6030
HMDB0015087	7478
HMDB0015088	48273
HMDB0015090	7528
HMDB0015091	5779
HMDB0015092	50815
HMDB0015093	31355
HMDB0015094	6888
HMDB0015095	8214
HMDB0015096	6759
HMDB0015097	10102
HMDB0015098	240107
HMDB0015099	2788
HMDB0015101	9434
HMDB0015102	291342
HMDB0015104	253342
HMDB0015105	27666
HMDB0015107	2950
HMDB0015108	49040
HMDB0015109	42191
HMDB0015110	4653
HMDB0015113	116278
HMDB0015114	4024
HMDB0015115	321962
HMDB0015116	27953
HMDB0015118	63082
HMDB0015119	7468
HMDB0015121	775286
HMDB0015122	28680
HMDB0015124	8874
HMDB0015125	4953
HMDB0015126	7822
HMDB0015127	724125
HMDB0015128	2948
HMDB0015130	2922
HMDB0015132	28748
HMDB0015133	350328
HMDB0015135	31444
HMDB0015137	6149
HMDB0015138	59773
HMDB0015139	465284
HMDB0015140	44423
HMDB0015141	6413
HMDB0015142	77898
HMDB0015143	28901
HMDB0015144	6128
HMDB0015145	251408
HMDB0015146	44241
HMDB0015147	48390
HMDB0015148	205919
HMDB0015149	267413
HMDB0015150	9332
HMDB0015151	5441
HMDB0015152	50694
HMDB0015153	166029
HMDB0015154	3084
HMDB0015155	6062
HMDB0015156	9683
HMDB0015158	585948
HMDB0015159	168396
HMDB0015160	31205
HMDB0015162	6843
HMDB0015163	5959
HMDB0015164	63632
HMDB0015165	4884
HMDB0015166	8426
HMDB0015167	2208
HMDB0015168	171741
HMDB0015169	8428
HMDB0015170	9622
HMDB0015171	50217
HMDB0015172	51235
HMDB0015173	5001
HMDB0015175	74947
HMDB0015176	28876
HMDB0015177	64312
HMDB0015178	5280
HMDB0015180	34945
HMDB0015181	519542
HMDB0015182	421707
HMDB0015185	28368
HMDB0015186	18208
HMDB0015187	7582
HMDB0015188	29063
HMDB0015189	9611
HMDB0015190	4753
HMDB0015191	199024
HMDB0015192	100246
HMDB0015193	2676
HMDB0015194	2956
HMDB0015195	7856
HMDB0015196	2401
HMDB0015197	64317
HMDB0015199	59343
HMDB0015200	5384
HMDB0015201	3756
HMDB0015202	8461
HMDB0015203	4591
HMDB0015204	212175
HMDB0015205	37924
HMDB0015206	63599
HMDB0015207	35553
HMDB0015210	4907
HMDB0015211	31468
HMDB0015212	63638
HMDB0015213	4639
HMDB0015214	17076
HMDB0015215	94686
HMDB0015216	4779
HMDB0015217	8207
HMDB0015219	8405
HMDB0015221	27478
HMDB0015222	347401
HMDB0015223	3238
HMDB0015224	472805
HMDB0015227	5136
HMDB0015228	78416
HMDB0015229	6402
HMDB0015230	38545
HMDB0015231	5100
HMDB0015232	8212
HMDB0015233	31348
HMDB0015234	50580
HMDB0015235	8711
HMDB0015237	458192
HMDB0015238	654467
HMDB0015239	774741
HMDB0015240	32260
HMDB0015242	82892
HMDB0015244	3515
HMDB0015245	28241
HMDB0015247	7565
HMDB0015248	9728
HMDB0015249	575568
HMDB0015250	2663
HMDB0015251	4495
HMDB0015252	31654
HMDB0015253	183000
HMDB0015254	2627
HMDB0015255	8452
HMDB0015256	27999
HMDB0015257	133809
HMDB0015258	521033
HMDB0015259	82873
HMDB0015260	100717
HMDB0015263	8455
HMDB0015264	8228
HMDB0015265	399299
HMDB0015266	4707
HMDB0015267	3441
HMDB0015269	9342
HMDB0015270	554446
HMDB0015271	3479
HMDB0015272	600520
HMDB0015273	4710
HMDB0015274	2636
HMDB0015275	101085
HMDB0015276	553043
HMDB0015277	59788
HMDB0015278	49566
HMDB0015279	5088
HMDB0015280	7494
HMDB0015281	3506
HMDB0015282	47781
HMDB0015284	83682
HMDB0015285	9536
HMDB0015286	101853
HMDB0015288	119101
HMDB0015289	3172
HMDB0015290	5615
HMDB0015292	3636
HMDB0015293	9445
HMDB0015294	51208
HMDB0015296	7731
HMDB0015297	31401
HMDB0015298	6076
HMDB0015299	71417
HMDB0015301	5557
HMDB0015302	83531
HMDB0015303	17630
HMDB0015304	7789
HMDB0015305	8069
HMDB0015307	3994
HMDB0015308	42068
HMDB0015309	3619
HMDB0015310	50305
HMDB0015311	28572
HMDB0015312	5864
HMDB0015313	63619
HMDB0015314	7459
HMDB0015315	31515
HMDB0015316	5120
HMDB0015317	63617
HMDB0015319	453011
HMDB0015320	4445
HMDB0015321	3745
HMDB0015322	439329
HMDB0015323	194484
HMDB0015324	2379
HMDB0015325	3176
HMDB0015326	75984
HMDB0015327	4868
HMDB0015328	3380
HMDB0015329	32315
HMDB0015331	3181
HMDB0015333	352567
HMDB0015334	127570
HMDB0015335	50729
HMDB0015336	5103
HMDB0015337	6520
HMDB0015338	127439
HMDB0015339	9212
HMDB0015340	4474
HMDB0015341	6438
HMDB0015342	3732
HMDB0015343	29007
HMDB0015344	5141
HMDB0015345	6897
HMDB0015346	4858
HMDB0015348	2704
HMDB0015349	252728
HMDB0015350	4317
HMDB0015352	6121
HMDB0015353	3207
HMDB0015357	756783
HMDB0015358	6441
HMDB0015359	4788
HMDB0015360	45863
HMDB0015361	4638
HMDB0015363	107736
HMDB0015364	41879
HMDB0015366	9130
HMDB0015367	59177
HMDB0015369	3651
HMDB0015371	5296
HMDB0015372	47780
HMDB0015373	59477
HMDB0015374	3061
HMDB0015375	41934
HMDB0015376	157833
HMDB0015377	775119
HMDB0015378	4672
HMDB0015379	31705
HMDB0015380	101369
HMDB0015381	441224
HMDB0015383	4822
HMDB0015384	49375
HMDB0015385	775173
HMDB0015387	601027
HMDB0015388	49603
HMDB0015389	204734
HMDB0015390	40237
HMDB0015391	50131
HMDB0015393	367163
HMDB0015394	63624
HMDB0015396	83804
HMDB0015397	38940
HMDB0015398	84500
HMDB0015399	408174
HMDB0015400	5775
HMDB0015401	63612
HMDB0015402	59204
HMDB0015403	73044
HMDB0015405	149226
HMDB0015407	724172
HMDB0015408	261649
HMDB0015409	238698
HMDB0015411	258351
HMDB0015412	775007
HMDB0015413	9329
HMDB0015414	63334
HMDB0015416	82941
HMDB0015417	775287
HMDB0015418	31739
HMDB0015419	553832
HMDB0015420	8717
HMDB0015421	3480
HMDB0015422	474053
HMDB0015423	3491
HMDB0015424	3493
HMDB0015425	3499
HMDB0015426	209807
HMDB0015427	553473
HMDB0015428	3547
HMDB0015429	339465
HMDB0015430	7907
HMDB0015431	775157
HMDB0015432	9939
HMDB0015433	553655
HMDB0015434	141552
HMDB0015437	198341
HMDB0015438	101967
HMDB0015439	215967
HMDB0015440	2673
HMDB0015441	2791
HMDB0015442	519412
HMDB0015443	588074
HMDB0015444	5706
HMDB0015446	6784
HMDB0015447	354975
HMDB0015448	45735
HMDB0015449	31709
