NCIT ID	Target NS	Target ID
C29253	CHEBI	CHEBI:53448
C29262	CHEBI	CHEBI:6637
C29263	CHEBI	CHEBI:34850
C29265	CHEBI	CHEBI:6950
C29268	CHEBI	CHEBI:47564
C29272	CHEBI	CHEBI:62932
C29277	CHEBI	CHEBI:63613
C29279	CHEBI	CHEBI:7466
C29280	CHEBI	CHEBI:7444
C29281	CHEBI	CHEBI:51919
C29283	CHEBI	CHEBI:7495
C29290	CHEBI	CHEBI:7565
C29293	CHEBI	CHEBI:71415
C29294	CHEBI	CHEBI:28787
C293	CHEBI	CHEBI:2956
C29305	CHEBI	CHEBI:7799
C29306	CHEBI	CHEBI:7820
C29309	CHEBI	CHEBI:7852
C29322	CHEBI	CHEBI:8163
C29346	CHEBI	CHEBI:7915
C29349	CHEBI	CHEBI:7977
C29354	CHEBI	CHEBI:34911
C29355	CHEBI	CHEBI:8028
C29359	CHEBI	CHEBI:34914
C29361	CHEBI	CHEBI:50506
C29363	CHEBI	CHEBI:8094
C29365	CHEBI	CHEBI:18067
C29368	CHEBI	CHEBI:50305
C29370	CHEBI	CHEBI:17246
C29372	CHEBI	CHEBI:64746
C29374	CHEBI	CHEBI:51147
C29375	CHEBI	CHEBI:8361
C29382	CHEBI	CHEBI:8500
C29384	CHEBI	CHEBI:44915
C29385	CHEBI	CHEBI:8498
C29386	CHEBI	CHEBI:51179
C29388	CHEBI	CHEBI:16997
C29390	CHEBI	CHEBI:8604
C29395	CHEBI	CHEBI:45285
C29396	CHEBI	CHEBI:14973
C29396	CHEBI	CHEBI:26410
C29398	CHEBI	CHEBI:8714
C29399	CHEBI	CHEBI:52250
C29406	CHEBI	CHEBI:26580
C29410	CHEBI	CHEBI:8768
C29411	CHEBI	CHEBI:8774
C29412	CHEBI	CHEBI:8776
C29416	CHEBI	CHEBI:8871
C29443	CHEBI	CHEBI:9011
C29444	CHEBI	CHEBI:63621
C29446	CHEBI	CHEBI:61272
C29451	CHEBI	CHEBI:9124
C29454	CHEBI	CHEBI:9150
C29457	CHEBI	CHEBI:32139
C29459	CHEBI	CHEBI:37586
C29462	CHEBI	CHEBI:17924
C29463	CHEBI	CHEBI:9207
C29467	CHEBI	CHEBI:63858
C29468	CHEBI	CHEBI:9328
C29469	CHEBI	CHEBI:9334
C29470	CHEBI	CHEBI:64359
C29486	CHEBI	CHEBI:9399
C29487	CHEBI	CHEBI:32184
C29490	CHEBI	CHEBI:63625
C29490	CHEBI	CHEBI:63716
C29491	CHEBI	CHEBI:9446
C29497	CHEBI	CHEBI:32216
C29498	CHEBI	CHEBI:48566
C295	CHEBI	CHEBI:28669
C29501	CHEBI	CHEBI:9600
C29504	CHEBI	CHEBI:32245
C29510	CHEBI	CHEBI:9654
C29520	CHEBI	CHEBI:9674
C29530	CHEBI	CHEBI:35045
C29531	CHEBI	CHEBI:16199
C29536	CHEBI	CHEBI:39867
C29540	CHEBI	CHEBI:9944
C29551	CHEBI	CHEBI:10102
C29553	CHEBI	CHEBI:10126
C29574	CHEBI	CHEBI:61908
C29575	CHEBI	CHEBI:38234
C29576	CHEBI	CHEBI:35530
C29577	CHEBI	CHEBI:23018
C29578	CHEBI	CHEBI:37955
C29597	CHEBI	CHEBI:15971
C29598	CHEBI	CHEBI:17191
C29599	CHEBI	CHEBI:15603
C29600	CHEBI	CHEBI:16643
C29601	CHEBI	CHEBI:17295
C29602	CHEBI	CHEBI:16857
C29603	CHEBI	CHEBI:16828
C29604	CHEBI	CHEBI:16414
C29605	CHEBI	CHEBI:16977
C29607	CHEBI	CHEBI:17196
C29608	CHEBI	CHEBI:17053
C29609	CHEBI	CHEBI:17561
C29610	CHEBI	CHEBI:16283
C29611	CHEBI	CHEBI:15729
C29612	CHEBI	CHEBI:17203
C29613	CHEBI	CHEBI:17115
C29696	CHEBI	CHEBI:51371
C29697	CHEBI	CHEBI:50503
C29698	CHEBI	CHEBI:53784
C297	CHEBI	CHEBI:34554
C29701	CHEBI	CHEBI:49201
C29702	CHEBI	CHEBI:37961
C29704	CHEBI	CHEBI:48876
C29706	CHEBI	CHEBI:50513
C29707	CHEBI	CHEBI:35620
C29709	CHEBI	CHEBI:35569
C29710	CHEBI	CHEBI:35476
C29712	CHEBI	CHEBI:49167
C29712	CHEBI	CHEBI:65023
C29713	CHEBI	CHEBI:37890
C29723	CHEBI	CHEBI:49200
C29727	CHEBI	CHEBI:38706
C29728	CHEBI	CHEBI:50507
C29744	CHEBI	CHEBI:16842
C29747	CHEBI	CHEBI:37962
C29756	CHEBI	CHEBI:35717
C29783	CHEBI	CHEBI:16032
C29790	CHEBI	CHEBI:39478
C29791	CHEBI	CHEBI:17356
C29795	CHEBI	CHEBI:34342
C29796	CHEBI	CHEBI:38001
C29800	CHEBI	CHEBI:29865
C29801	CHEBI	CHEBI:32692
C29807	CHEBI	CHEBI:15347
C29810	CHEBI	CHEBI:34565
C29813	CHEBI	CHEBI:23012
C29814	CHEBI	CHEBI:34623
C29815	CHEBI	CHEBI:35255
C29816	CHEBI	CHEBI:46666
C29819	CHEBI	CHEBI:25698
C29819	CHEBI	CHEBI:35702
C29820	CHEBI	CHEBI:23994
C29821	CHEBI	CHEBI:27561
C29823	CHEBI	CHEBI:17594
C29824	CHEBI	CHEBI:35194
C29827	CHEBI	CHEBI:34873
C29839	CHEBI	CHEBI:16482
C29842	CHEBI	CHEBI:44445
C29843	CHEBI	CHEBI:33101
C29849	CHEBI	CHEBI:32687
C29850	CHEBI	CHEBI:53181
C29853	CHEBI	CHEBI:30563
C29856	CHEBI	CHEBI:348530
C29858	CHEBI	CHEBI:27919
C29864	CHEBI	CHEBI:27292
C29865	CHEBI	CHEBI:49976
C29866	CHEBI	CHEBI:32509
C29869	CHEBI	CHEBI:18155
C29883	CHEBI	CHEBI:49477
C299	CHEBI	CHEBI:3002
C29974	CHEBI	CHEBI:26710
C300	CHEBI	CHEBI:4637
C302	CHEBI	CHEBI:16716
C303	CHEBI	CHEBI:3077
C305	CHEBI	CHEBI:16990
C308	CHEBI	CHEBI:50846
C309	CHEBI	CHEBI:15956
C310	CHEBI	CHEBI:4513
C311	CHEBI	CHEBI:3139
C312	CHEBI	CHEBI:34582
C313	CHEBI	CHEBI:3139
C314	CHEBI	CHEBI:38849
C316	CHEBI	CHEBI:3165
C317	CHEBI	CHEBI:3182
C318	CHEBI	CHEBI:472552
C319	CHEBI	CHEBI:35523
C321	CHEBI	CHEBI:28901
C322	CHEBI	CHEBI:34247
C327	CHEBI	CHEBI:61793
C328	CHEBI	CHEBI:27732
C330	CHEBI	CHEBI:17823
C331	CHEBI	CHEBI:22984
C331	CHEBI	CHEBI:29320
C332	CHEBI	CHEBI:3311
C333	CHEBI	CHEBI:38215
C338	CHEBI	CHEBI:27656
C339	CHEBI	CHEBI:3374
C340	CHEBI	CHEBI:3380
C341	CHEBI	CHEBI:3387
C343	CHEBI	CHEBI:3393
C344	CHEBI	CHEBI:16646
C345	CHEBI	CHEBI:33575
C347	CHEBI	CHEBI:50903
C349	CHEBI	CHEBI:3423
C350	CHEBI	CHEBI:23042
C351	CHEBI	CHEBI:23044
C353	CHEBI	CHEBI:3480
C354	CHEBI	CHEBI:204928
C356	CHEBI	CHEBI:3535
C357	CHEBI	CHEBI:23066
C358	CHEBI	CHEBI:3542
C359	CHEBI	CHEBI:17761
C360	CHEBI	CHEBI:38161
C362	CHEBI	CHEBI:28830
C363	CHEBI	CHEBI:17698
C364	CHEBI	CHEBI:3614
C366	CHEBI	CHEBI:28966
C367	CHEBI	CHEBI:3647
C369	CHEBI	CHEBI:16113
C370	CHEBI	CHEBI:28073
C371	CHEBI	CHEBI:51233
C373	CHEBI	CHEBI:51687
C374	CHEBI	CHEBI:3699
C37452	CHEBI	CHEBI:63605
C37455	CHEBI	CHEBI:46938
C37456	CHEBI	CHEBI:5835
C375	CHEBI	CHEBI:100241
C376	CHEBI	CHEBI:27899
C377	CHEBI	CHEBI:3745
C378	CHEBI	CHEBI:3750
C37899	CHEBI	CHEBI:64153
C379	CHEBI	CHEBI:3753
C37918	CHEBI	CHEBI:17544
C37937	CHEBI	CHEBI:16919
C380	CHEBI	CHEBI:3757
C380	CHEBI	CHEBI:46631
C380	CHEBI	CHEBI:46632
C381	CHEBI	CHEBI:3764
C38138	CHEBI	CHEBI:50821
C382	CHEBI	CHEBI:27638
C384	CHEBI	CHEBI:15346
C385	CHEBI	CHEBI:27882
C38693	CHEBI	CHEBI:7931
C38696	CHEBI	CHEBI:7008
C38703	CHEBI	CHEBI:6367
C38716	CHEBI	CHEBI:55346
C389	CHEBI	CHEBI:49325
C391	CHEBI	CHEBI:28694
C391	CHEBI	CHEBI:30052
C391	CHEBI	CHEBI:52630
C393	CHEBI	CHEBI:16827
C395	CHEBI	CHEBI:16962
C397	CHEBI	CHEBI:28794
C39707	CHEBI	CHEBI:33130
C39765	CHEBI	CHEBI:33375
C398	CHEBI	CHEBI:645509
C399	CHEBI	CHEBI:16737
C401	CHEBI	CHEBI:3962
C40428	CHEBI	CHEBI:10545
C40429	CHEBI	CHEBI:36342
C40432	CHEBI	CHEBI:30222
C405	CHEBI	CHEBI:4026
C406	CHEBI	CHEBI:4031
C407	CHEBI	CHEBI:50742
C408	CHEBI	CHEBI:28680
C409	CHEBI	CHEBI:17562
C410	CHEBI	CHEBI:16040
C411	CHEBI	CHEBI:4305
C412	CHEBI	CHEBI:27666
C414	CHEBI	CHEBI:4315
C415	CHEBI	CHEBI:4325
C416	CHEBI	CHEBI:4356
C417	CHEBI	CHEBI:31460
C419	CHEBI	CHEBI:4393
C420	CHEBI	CHEBI:15698
C421	CHEBI	CHEBI:17172
C422	CHEBI	CHEBI:41879
C424	CHEBI	CHEBI:27808
C428	CHEBI	CHEBI:4495
C430	CHEBI	CHEBI:10101
C431	CHEBI	CHEBI:490877
C433	CHEBI	CHEBI:41922
C435	CHEBI	CHEBI:18035
C436	CHEBI	CHEBI:5791
C43629	CHEBI	CHEBI:36025
C437	CHEBI	CHEBI:28262
C439	CHEBI	CHEBI:34718
C440	CHEBI	CHEBI:53049
C442	CHEBI	CHEBI:23825
C44296	CHEBI	CHEBI:18918
C44297	CHEBI	CHEBI:28618
C44298	CHEBI	CHEBI:47032
C44303	CHEBI	CHEBI:19310
C44304	CHEBI	CHEBI:28755
C44311	CHEBI	CHEBI:27878
C44312	CHEBI	CHEBI:48722
C44313	CHEBI	CHEBI:16037
C44319	CHEBI	CHEBI:28124
C44320	CHEBI	CHEBI:32506
C44324	CHEBI	CHEBI:17903
C44326	CHEBI	CHEBI:59001
C44328	CHEBI	CHEBI:15343
C44329	CHEBI	CHEBI:28619
C44330	CHEBI	CHEBI:39096
C44331	CHEBI	CHEBI:40036
C44334	CHEBI	CHEBI:51348
C44338	CHEBI	CHEBI:30501
C44338	CHEBI	CHEBI:33783
C44338	CHEBI	CHEBI:33785
C44338	CHEBI	CHEBI:52628
C44339	CHEBI	CHEBI:49073
C44340	CHEBI	CHEBI:28428
C44341	CHEBI	CHEBI:17747
C44345	CHEBI	CHEBI:34591
C44346	CHEBI	CHEBI:51311
C44348	CHEBI	CHEBI:22977
C44349	CHEBI	CHEBI:22978
C44350	CHEBI	CHEBI:27385
C44352	CHEBI	CHEBI:16548
C44356	CHEBI	CHEBI:39481
C44360	CHEBI	CHEBI:53470
C44363	CHEBI	CHEBI:3682
C44364	CHEBI	CHEBI:16130
C44373	CHEBI	CHEBI:23704
C44375	CHEBI	CHEBI:34699
C44377	CHEBI	CHEBI:59050
C44381	CHEBI	CHEBI:37144
C44383	CHEBI	CHEBI:27789
C44385	CHEBI	CHEBI:35559
C44387	CHEBI	CHEBI:30966
C44388	CHEBI	CHEBI:5692
C44389	CHEBI	CHEBI:39227
C44390	CHEBI	CHEBI:24565
C44395	CHEBI	CHEBI:33585
C44396	CHEBI	CHEBI:25016
C44396	CHEBI	CHEBI:27889
C44396	CHEBI	CHEBI:52455
C44397	CHEBI	CHEBI:32888
C44399	CHEBI	CHEBI:25255
C44400	CHEBI	CHEBI:15767
C44401	CHEBI	CHEBI:4918
C44404	CHEBI	CHEBI:34852
C44405	CHEBI	CHEBI:51314
C44406	CHEBI	CHEBI:25434
C44407	CHEBI	CHEBI:33748
C44408	CHEBI	CHEBI:44557
C44409	CHEBI	CHEBI:51132
C44410	CHEBI	CHEBI:27798
C44415	CHEBI	CHEBI:21759
C44417	CHEBI	CHEBI:35807
C44427	CHEBI	CHEBI:7719
C44430	CHEBI	CHEBI:1784
C44432	CHEBI	CHEBI:8050
C44438	CHEBI	CHEBI:38685
C44441	CHEBI	CHEBI:30563
C44447	CHEBI	CHEBI:17907
C44451	CHEBI	CHEBI:17300
C44452	CHEBI	CHEBI:38866
C44454	CHEBI	CHEBI:32497
C44455	CHEBI	CHEBI:36946
C44457	CHEBI	CHEBI:53555
C44457	CHEBI	CHEBI:53556
C44459	CHEBI	CHEBI:16602
C445	CHEBI	CHEBI:4653
C447	CHEBI	CHEBI:4659
C448	CHEBI	CHEBI:35498
C449	CHEBI	CHEBI:16991
C454	CHEBI	CHEBI:31515
C45494	CHEBI	CHEBI:33853
C45495	CHEBI	CHEBI:24646
C45496	CHEBI	CHEBI:33261
C45500	CHEBI	CHEBI:22339
C45526	CHEBI	CHEBI:46684
C45527	CHEBI	CHEBI:46678
C45528	CHEBI	CHEBI:46682
C45529	CHEBI	CHEBI:46664
C45530	CHEBI	CHEBI:46676
C45537	CHEBI	CHEBI:46727
C45557	CHEBI	CHEBI:22632
C45558	CHEBI	CHEBI:33780
C45564	CHEBI	CHEBI:32952
C45565	CHEBI	CHEBI:25712
C45597	CHEBI	CHEBI:23403
C456	CHEBI	CHEBI:28748
C45653	CHEBI	CHEBI:24400
C45670	CHEBI	CHEBI:17241
C457	CHEBI	CHEBI:60648
C45711	CHEBI	CHEBI:52221
C45790	CHEBI	CHEBI:46787
C458	CHEBI	CHEBI:4717
C45868	CHEBI	CHEBI:34887
C45869	CHEBI	CHEBI:53001
C45871	CHEBI	CHEBI:30372
C45872	CHEBI	CHEBI:30679
C45876	CHEBI	CHEBI:62843
C45877	CHEBI	CHEBI:49499
C45878	CHEBI	CHEBI:35102
C45878	CHEBI	CHEBI:35151
C45879	CHEBI	CHEBI:62842
C45881	CHEBI	CHEBI:53473
C45886	CHEBI	CHEBI:48240
C45888	CHEBI	CHEBI:39483
C45890	CHEBI	CHEBI:53444
C45894	CHEBI	CHEBI:35456
C45895	CHEBI	CHEBI:50292
C45898	CHEBI	CHEBI:50833
C45907	CHEBI	CHEBI:8462
C460	CHEBI	CHEBI:35739
C461	CHEBI	CHEBI:37958
C463	CHEBI	CHEBI:23899
C466	CHEBI	CHEBI:42223
C468	CHEBI	CHEBI:4785
C471	CHEBI	CHEBI:23924
C472	CHEBI	CHEBI:15407
C473	CHEBI	CHEBI:28918
C47380	CHEBI	CHEBI:28052
C47381	CHEBI	CHEBI:27777
C47382	CHEBI	CHEBI:2417
C47384	CHEBI	CHEBI:16664
C47385	CHEBI	CHEBI:31184
C47386	CHEBI	CHEBI:53783
C47388	CHEBI	CHEBI:2628
C47389	CHEBI	CHEBI:31199
C47390	CHEBI	CHEBI:2640
C47391	CHEBI	CHEBI:16586
C47392	CHEBI	CHEBI:31204
C47394	CHEBI	CHEBI:27565
C47395	CHEBI	CHEBI:31205
C47396	CHEBI	CHEBI:31206
C47397	CHEBI	CHEBI:2675
C47398	CHEBI	CHEBI:133809
C47400	CHEBI	CHEBI:31228
C47401	CHEBI	CHEBI:2789
C47403	CHEBI	CHEBI:31236
C47405	CHEBI	CHEBI:331697
C47407	CHEBI	CHEBI:48131
C47408	CHEBI	CHEBI:2951
C47409	CHEBI	CHEBI:59164
C47410	CHEBI	CHEBI:3013
C47412	CHEBI	CHEBI:52715
C47413	CHEBI	CHEBI:643228
C47414	CHEBI	CHEBI:51230
C47415	CHEBI	CHEBI:59173
C47416	CHEBI	CHEBI:33118
C47417	CHEBI	CHEBI:31300
C47418	CHEBI	CHEBI:3173
C47419	CHEBI	CHEBI:51157
C47420	CHEBI	CHEBI:3176
C47421	CHEBI	CHEBI:59178
C47422	CHEBI	CHEBI:3184
C47424	CHEBI	CHEBI:652822
C47425	CHEBI	CHEBI:102524
C47426	CHEBI	CHEBI:31325
C47427	CHEBI	CHEBI:3241
C47428	CHEBI	CHEBI:3286
C47429	CHEBI	CHEBI:3310
C47430	CHEBI	CHEBI:3385
C47431	CHEBI	CHEBI:3395
C47432	CHEBI	CHEBI:31353
C47433	CHEBI	CHEBI:3404
C47434	CHEBI	CHEBI:560555
C47436	CHEBI	CHEBI:3495
C47437	CHEBI	CHEBI:34617
C47438	CHEBI	CHEBI:3512
C47440	CHEBI	CHEBI:3545
C47442	CHEBI	CHEBI:16125
C47443	CHEBI	CHEBI:3611
C47444	CHEBI	CHEBI:3637
C47446	CHEBI	CHEBI:59477
C47447	CHEBI	CHEBI:3650
C47449	CHEBI	CHEBI:3654
C47450	CHEBI	CHEBI:48391
C47451	CHEBI	CHEBI:3721
C47454	CHEBI	CHEBI:3739
C47455	CHEBI	CHEBI:59583
C47456	CHEBI	CHEBI:3749
C47458	CHEBI	CHEBI:3755
C47459	CHEBI	CHEBI:3762
C47460	CHEBI	CHEBI:34978
C47462	CHEBI	CHEBI:40265
C47464	CHEBI	CHEBI:31444
C47465	CHEBI	CHEBI:3997
C47466	CHEBI	CHEBI:40009
C47467	CHEBI	CHEBI:50386
C47470	CHEBI	CHEBI:600103
C47472	CHEBI	CHEBI:4445
C47474	CHEBI	CHEBI:291342
C47475	CHEBI	CHEBI:59728
C47476	CHEBI	CHEBI:4453
C47477	CHEBI	CHEBI:691037
C47479	CHEBI	CHEBI:4466
C47481	CHEBI	CHEBI:27373
C47482	CHEBI	CHEBI:51064
C47483	CHEBI	CHEBI:53691
C47484	CHEBI	CHEBI:23681
C47486	CHEBI	CHEBI:643703
C47487	CHEBI	CHEBI:59790
C47488	CHEBI	CHEBI:31483
C47489	CHEBI	CHEBI:39669
C47491	CHEBI	CHEBI:59756
C47494	CHEBI	CHEBI:64198
C47495	CHEBI	CHEBI:4647
C47496	CHEBI	CHEBI:474014
C47497	CHEBI	CHEBI:4658
C47498	CHEBI	CHEBI:31000
C47499	CHEBI	CHEBI:4681
C475	CHEBI	CHEBI:32955
C47500	CHEBI	CHEBI:31520
C47502	CHEBI	CHEBI:50838
C47503	CHEBI	CHEBI:521033
C47504	CHEBI	CHEBI:4728
C47505	CHEBI	CHEBI:59849
C47507	CHEBI	CHEBI:4759
C47508	CHEBI	CHEBI:61176
C47509	CHEBI	CHEBI:31536
C47510	CHEBI	CHEBI:59877
C47511	CHEBI	CHEBI:4792
C47512	CHEBI	CHEBI:51037
C47513	CHEBI	CHEBI:31547
C47515	CHEBI	CHEBI:48409
C47516	CHEBI	CHEBI:291902
C47519	CHEBI	CHEBI:4857
C47520	CHEBI	CHEBI:4858
C47521	CHEBI	CHEBI:4873
C47522	CHEBI	CHEBI:4885
C47523	CHEBI	CHEBI:4887
C47524	CHEBI	CHEBI:4888
C47525	CHEBI	CHEBI:31580
C47526	CHEBI	CHEBI:4909
C47527	CHEBI	CHEBI:4910
C47528	CHEBI	CHEBI:50777
C47529	CHEBI	CHEBI:49040
C47530	CHEBI	CHEBI:4995
C47532	CHEBI	CHEBI:30069
C47533	CHEBI	CHEBI:5089
C47534	CHEBI	CHEBI:5103
C47536	CHEBI	CHEBI:5123
C47538	CHEBI	CHEBI:5141
C47539	CHEBI	CHEBI:31632
C47540	CHEBI	CHEBI:31633
C47542	CHEBI	CHEBI:5164
C47545	CHEBI	CHEBI:31644
C47548	CHEBI	CHEBI:53749
C47549	CHEBI	CHEBI:16217
C47551	CHEBI	CHEBI:32735
C47554	CHEBI	CHEBI:5615
C47555	CHEBI	CHEBI:5683
C47559	CHEBI	CHEBI:5819
C47560	CHEBI	CHEBI:31680
C47567	CHEBI	CHEBI:31711
C47575	CHEBI	CHEBI:6062
C47578	CHEBI	CHEBI:6128
C47581	CHEBI	CHEBI:6437
C47585	CHEBI	CHEBI:6443
C47587	CHEBI	CHEBI:6518
C47589	CHEBI	CHEBI:31784
C47590	CHEBI	CHEBI:6549
C47592	CHEBI	CHEBI:62964
C47593	CHEBI	CHEBI:6651
C47595	CHEBI	CHEBI:6704
C476	CHEBI	CHEBI:42355
C47601	CHEBI	CHEBI:64323
C47602	CHEBI	CHEBI:6760
C47605	CHEBI	CHEBI:83332
C47607	CHEBI	CHEBI:50142
C47609	CHEBI	CHEBI:35340
C47611	CHEBI	CHEBI:34836
C47612	CHEBI	CHEBI:61276
C47615	CHEBI	CHEBI:34840
C47616	CHEBI	CHEBI:61058
C47619	CHEBI	CHEBI:44241
C47620	CHEBI	CHEBI:31847
C47622	CHEBI	CHEBI:50697
C47623	CHEBI	CHEBI:6942
C47625	CHEBI	CHEBI:6993
C47626	CHEBI	CHEBI:60937
C47629	CHEBI	CHEBI:7455
C47630	CHEBI	CHEBI:100147
C47633	CHEBI	CHEBI:7479
C47635	CHEBI	CHEBI:7493
C47638	CHEBI	CHEBI:100246
C47639	CHEBI	CHEBI:7735
C47641	CHEBI	CHEBI:7790
C47642	CHEBI	CHEBI:7823
C47643	CHEBI	CHEBI:7824
C47646	CHEBI	CHEBI:34283
C47647	CHEBI	CHEBI:7856
C47651	CHEBI	CHEBI:7908
C47652	CHEBI	CHEBI:7935
C47658	CHEBI	CHEBI:7963
C47660	CHEBI	CHEBI:25879
C47663	CHEBI	CHEBI:39427
C47664	CHEBI	CHEBI:31980
C47665	CHEBI	CHEBI:8021
C47666	CHEBI	CHEBI:8025
C47670	CHEBI	CHEBI:26078
C47672	CHEBI	CHEBI:8212
C47673	CHEBI	CHEBI:8214
C47677	CHEBI	CHEBI:32029
C47679	CHEBI	CHEBI:32588
C47680	CHEBI	CHEBI:8346
C47683	CHEBI	CHEBI:45267
C47685	CHEBI	CHEBI:8404
C47686	CHEBI	CHEBI:8412
C47687	CHEBI	CHEBI:8429
C47689	CHEBI	CHEBI:8449
C47691	CHEBI	CHEBI:8460
C47692	CHEBI	CHEBI:8466
C47695	CHEBI	CHEBI:8598
C47698	CHEBI	CHEBI:32076
C47700	CHEBI	CHEBI:8708
C47702	CHEBI	CHEBI:32091
C47707	CHEBI	CHEBI:64358
C47709	CHEBI	CHEBI:8885
C47712	CHEBI	CHEBI:16794
C47714	CHEBI	CHEBI:9087
C47717	CHEBI	CHEBI:9130
C47720	CHEBI	CHEBI:32138
C47721	CHEBI	CHEBI:29377
C47727	CHEBI	CHEBI:32586
C47729	CHEBI	CHEBI:32158
C47730	CHEBI	CHEBI:61219
C47735	CHEBI	CHEBI:9329
C47736	CHEBI	CHEBI:9331
C47737	CHEBI	CHEBI:9332
C47738	CHEBI	CHEBI:45373
C47739	CHEBI	CHEBI:9342
C47740	CHEBI	CHEBI:102484
C47744	CHEBI	CHEBI:15671
C47746	CHEBI	CHEBI:9434
C47747	CHEBI	CHEBI:63718
C47748	CHEBI	CHEBI:9450
C47750	CHEBI	CHEBI:32213
C47751	CHEBI	CHEBI:9546
C47756	CHEBI	CHEBI:9589
C47757	CHEBI	CHEBI:60787
C47759	CHEBI	CHEBI:9606
C47762	CHEBI	CHEBI:63630
C47764	CHEBI	CHEBI:63631
C47765	CHEBI	CHEBI:48669
C47766	CHEBI	CHEBI:746859
C47767	CHEBI	CHEBI:9655
C47768	CHEBI	CHEBI:127105
C47770	CHEBI	CHEBI:48347
C47773	CHEBI	CHEBI:35030
C47775	CHEBI	CHEBI:9754
C47778	CHEBI	CHEBI:31731
C47779	CHEBI	CHEBI:32285
C47781	CHEBI	CHEBI:9927
C47782	CHEBI	CHEBI:9940
C47783	CHEBI	CHEBI:46905
C47785	CHEBI	CHEBI:10100
C47786	CHEBI	CHEBI:50663
C47787	CHEBI	CHEBI:62984
C47788	CHEBI	CHEBI:10119
C47789	CHEBI	CHEBI:10124
C47790	CHEBI	CHEBI:10127
C47791	CHEBI	CHEBI:34288
C47792	CHEBI	CHEBI:38462
C47794	CHEBI	CHEBI:35941
C47795	CHEBI	CHEBI:35337
C47796	CHEBI	CHEBI:38324
C478	CHEBI	CHEBI:16469
C479	CHEBI	CHEBI:4868
C47934	CHEBI	CHEBI:28659
C47934	CHEBI	CHEBI:33464
C47957	CHEBI	CHEBI:2550
C47959	CHEBI	CHEBI:34535
C47960	CHEBI	CHEBI:31209
C47962	CHEBI	CHEBI:31277
C47963	CHEBI	CHEBI:31276
C47964	CHEBI	CHEBI:3078
C47966	CHEBI	CHEBI:3481
C47968	CHEBI	CHEBI:3483
C47973	CHEBI	CHEBI:3612
C47974	CHEBI	CHEBI:28312
C47975	CHEBI	CHEBI:3649
C47976	CHEBI	CHEBI:59936
C47978	CHEBI	CHEBI:3746
C47980	CHEBI	CHEBI:4392
C47981	CHEBI	CHEBI:53692
C47983	CHEBI	CHEBI:4508
C47984	CHEBI	CHEBI:4509
C47985	CHEBI	CHEBI:52019
C47986	CHEBI	CHEBI:4846
C47994	CHEBI	CHEBI:31602
C480	CHEBI	CHEBI:31562
C48000	CHEBI	CHEBI:60791
C48003	CHEBI	CHEBI:6889
C48005	CHEBI	CHEBI:50687
C48006	CHEBI	CHEBI:7477
C48010	CHEBI	CHEBI:7859
C48012	CHEBI	CHEBI:32053
C48014	CHEBI	CHEBI:28482
C48015	CHEBI	CHEBI:27502
C48016	CHEBI	CHEBI:32098
C48017	CHEBI	CHEBI:32954
C48018	CHEBI	CHEBI:32149
C48022	CHEBI	CHEBI:31674
C48024	CHEBI	CHEBI:50865
C48025	CHEBI	CHEBI:49105
C48029	CHEBI	CHEBI:9925
C48030	CHEBI	CHEBI:30961
C48031	CHEBI	CHEBI:32314
C48032	CHEBI	CHEBI:53757
C48056	CHEBI	CHEBI:22695
C48057	CHEBI	CHEBI:37527
C481	CHEBI	CHEBI:50751
C481	CHEBI	CHEBI:50837
C48149	CHEBI	CHEBI:35522
C48194	CHEBI	CHEBI:28940
C48375	CHEBI	CHEBI:52172
C48384	CHEBI	CHEBI:49005
C48397	CHEBI	CHEBI:63916
C484	CHEBI	CHEBI:17263
C485	CHEBI	CHEBI:4876
C486	CHEBI	CHEBI:4903
C48803	CHEBI	CHEBI:60027
C48810	CHEBI	CHEBI:35223
C48812	CHEBI	CHEBI:61076
C490	CHEBI	CHEBI:28534
C49094	CHEBI	CHEBI:61397
C491	CHEBI	CHEBI:4911
C49173	CHEBI	CHEBI:499361
C49187	CHEBI	CHEBI:50504
C492	CHEBI	CHEBI:35366
C493	CHEBI	CHEBI:25681
C494	CHEBI	CHEBI:119915
C498	CHEBI	CHEBI:50913
C500	CHEBI	CHEBI:46081
C501	CHEBI	CHEBI:5100
C502	CHEBI	CHEBI:24061
C502	CHEBI	CHEBI:30236
C502	CHEBI	CHEBI:36895
C503	CHEBI	CHEBI:51217
C504	CHEBI	CHEBI:60761
C505	CHEBI	CHEBI:46345
C506	CHEBI	CHEBI:5118
C507	CHEBI	CHEBI:5120
C508	CHEBI	CHEBI:5130
C509	CHEBI	CHEBI:5132
C510	CHEBI	CHEBI:27470
C512	CHEBI	CHEBI:26519
C514	CHEBI	CHEBI:35718
C515	CHEBI	CHEBI:47426
C517	CHEBI	CHEBI:465284
C518	CHEBI	CHEBI:28892
C519	CHEBI	CHEBI:17833
C520	CHEBI	CHEBI:5391
C52181	CHEBI	CHEBI:17780
C52188	CHEBI	CHEBI:6339
C52198	CHEBI	CHEBI:34954
C522	CHEBI	CHEBI:18050
C523	CHEBI	CHEBI:16856
C524	CHEBI	CHEBI:15428
C52588	CHEBI	CHEBI:33282
C526	CHEBI	CHEBI:30853
C529	CHEBI	CHEBI:28584
C532	CHEBI	CHEBI:16235
C533	CHEBI	CHEBI:16750
