CHEBI	CHEMBL
94325	CHEMBL1314890
94328	CHEMBL288542
94329	CHEMBL1201286
94331	CHEMBL1904197
94332	CHEMBL41721
94337	CHEMBL1881863
94339	CHEMBL144673
94343	CHEMBL268697
94347	CHEMBL1868381
94349	CHEMBL1399925
94353	CHEMBL116590
94355	CHEMBL9298
94356	CHEMBL2110703
94362	CHEMBL2111076
94365	CHEMBL302753
94366	CHEMBL64391
94369	CHEMBL306319
94370	CHEMBL97698
94371	CHEMBL1618660
94373	CHEMBL60889
94378	CHEMBL1624052
94379	CHEMBL1475252
94380	CHEMBL2105910
94381	CHEMBL1474889
94384	CHEMBL149
94385	CHEMBL1166
94386	CHEMBL3706574
94388	CHEMBL521880
94389	CHEMBL450775
94390	CHEMBL414400
94392	CHEMBL1107
94396	CHEMBL3780878
94398	CHEMBL229128
94401	CHEMBL1567328
94402	CHEMBL22150
94403	CHEMBL2104457
94405	CHEMBL306700
94409	CHEMBL146624
94410	CHEMBL169007
94411	CHEMBL524004
94416	CHEMBL15088
94418	CHEMBL172840
94419	CHEMBL1622878
94425	CHEMBL1413473
94430	CHEMBL1179357
94431	CHEMBL370252
94433	CHEMBL498847
94434	CHEMBL254832
94436	CHEMBL25539
94438	CHEMBL320193
94439	CHEMBL1473216
94440	CHEMBL959
94441	CHEMBL1161894
94442	CHEMBL1358827
94444	CHEMBL268313
94445	CHEMBL6628
94448	CHEMBL415087
94449	CHEMBL1201335
94454	CHEMBL1711169
94458	CHEMBL190044
94459	CHEMBL278255
94461	CHEMBL27810
94463	CHEMBL34
94466	CHEMBL472031
94467	CHEMBL341898
94468	CHEMBL252923
94469	CHEMBL259181
94470	CHEMBL1417821
94471	CHEMBL27193
94473	CHEMBL83092
94475	CHEMBL1315384
94476	CHEMBL1353042
94479	CHEMBL174357
94480	CHEMBL3211099
94482	CHEMBL1436543
94483	CHEMBL458328
94484	CHEMBL73234
94486	CHEMBL3392893
94487	CHEMBL254436
94489	CHEMBL1090090
94490	CHEMBL402548
94492	CHEMBL166486
94493	CHEMBL37858
94504	CHEMBL1526649
94506	CHEMBL191003
94510	CHEMBL1256841
94511	CHEMBL1553249
94513	CHEMBL1335656
94514	CHEMBL1201322
94518	CHEMBL292500
94521	CHEMBL1605650
94523	CHEMBL589092
94524	CHEMBL3187928
94525	CHEMBL272980
94531	CHEMBL3392649
94533	CHEMBL421215
94536	CHEMBL322363
94538	CHEMBL188921
94547	CHEMBL132153
94550	CHEMBL3188661
94551	CHEMBL1699565
94552	CHEMBL2110734
94553	CHEMBL494760
94556	CHEMBL1309180
94557	CHEMBL213907
94558	CHEMBL576127
94559	CHEMBL1201191
94562	CHEMBL377300
94563	CHEMBL12610
94564	CHEMBL287275
94568	CHEMBL1988437
94572	CHEMBL3187418
94573	CHEMBL1628688
94575	CHEMBL360861
94579	CHEMBL6705
94582	CHEMBL218566
94583	CHEMBL1618254
94590	CHEMBL1722501
94592	CHEMBL1555736
94593	CHEMBL3187911
94595	CHEMBL460574
94598	CHEMBL254857
94607	CHEMBL1620875
94609	CHEMBL360055
94613	CHEMBL1099
94614	CHEMBL370753
94615	CHEMBL70246
94618	CHEMBL1488165
94621	CHEMBL338802
94625	CHEMBL1593743
94628	CHEMBL1314065
94629	CHEMBL350343
94630	CHEMBL1715984
94631	CHEMBL1179
94633	CHEMBL187734
94634	CHEMBL45244
94638	CHEMBL2448182
94640	CHEMBL375611
94641	CHEMBL1526434
94642	CHEMBL164433
94644	CHEMBL213100
94646	CHEMBL255044
94651	CHEMBL1599033
94652	CHEMBL368036
94654	CHEMBL1201318
94656	CHEMBL3818384
94660	CHEMBL59451
94661	CHEMBL428676
94665	CHEMBL1490434
94666	CHEMBL84158
94668	CHEMBL7724
94671	CHEMBL2131289
94677	CHEMBL1243
94680	CHEMBL353846
94682	CHEMBL29188
94683	CHEMBL32854
94685	CHEMBL3301743
94686	CHEMBL175247
94687	CHEMBL1620506
94688	CHEMBL345714
94689	CHEMBL1315356
94690	CHEMBL3184236
94691	CHEMBL230011
94692	CHEMBL228814
94696	CHEMBL1877304
94700	CHEMBL240163
94701	CHEMBL1568
94702	CHEMBL311948
94704	CHEMBL77387
94705	CHEMBL3183524
94706	CHEMBL1079787
94707	CHEMBL438151
94708	CHEMBL41286
94713	CHEMBL275707
94714	CHEMBL1527608
94716	CHEMBL374074
94718	CHEMBL1617409
94719	CHEMBL1437847
94720	CHEMBL482767
94721	CHEMBL1332032
94723	CHEMBL478120
94725	CHEMBL1182210
94728	CHEMBL1643976
94729	CHEMBL1793796
94731	CHEMBL1451633
94732	CHEMBL508280
94738	CHEMBL283078
94739	CHEMBL1622795
94741	CHEMBL2419279
94742	CHEMBL561708
94752	CHEMBL319620
94754	CHEMBL159226
94757	CHEMBL3182952
94758	CHEMBL46102
94759	CHEMBL1086440
94760	CHEMBL125236
94761	CHEMBL1201233
94762	CHEMBL583157
94764	CHEMBL699
94765	CHEMBL608847
94767	CHEMBL1194287
94770	CHEMBL2354444
94771	CHEMBL2105763
94773	CHEMBL1884833
94774	CHEMBL82327
94775	CHEMBL70352
94776	CHEMBL157337
94777	CHEMBL1472975
94782	CHEMBL491473
94787	CHEMBL152408
94788	CHEMBL3348993
94789	CHEMBL203266
94791	CHEMBL257990
94792	CHEMBL3348877
94793	CHEMBL2107832
94796	CHEMBL1425
94797	CHEMBL1329218
94800	CHEMBL3184322
94801	CHEMBL79004
94802	CHEMBL1200690
94804	CHEMBL290299
94805	CHEMBL256997
94806	CHEMBL1331366
94807	CHEMBL1401
94808	CHEMBL1518212
94809	CHEMBL2107457
94810	CHEMBL21333
94811	CHEMBL1474129
94812	CHEMBL153057
94813	CHEMBL592652
94817	CHEMBL280317
94819	CHEMBL2140972
94820	CHEMBL129529
94822	CHEMBL3561935
94825	CHEMBL1201259
94838	CHEMBL3115472
94843	CHEMBL82301
94848	CHEMBL1200406
94850	CHEMBL1713277
94852	CHEMBL1900189
94853	CHEMBL1703737
94857	CHEMBL2137729
94858	CHEMBL1863653
94862	CHEMBL3187962
94863	CHEMBL3561949
94864	CHEMBL2138010
94866	CHEMBL2143415
94867	CHEMBL1903404
94869	CHEMBL1868011
94870	CHEMBL2141431
94874	CHEMBL2139823
94879	CHEMBL2142832
94880	CHEMBL2140107
94882	CHEMBL1880923
94884	CHEMBL1868923
94886	CHEMBL2144875
94890	CHEMBL1723079
94891	CHEMBL1890839
94893	CHEMBL1736170
94896	CHEMBL2143936
94897	CHEMBL1886242
94900	CHEMBL1712777
94901	CHEMBL1724117
94903	CHEMBL3109371
94906	CHEMBL2357823
94907	CHEMBL1906588
94911	CHEMBL1876193
94913	CHEMBL1732500
94917	CHEMBL2141850
94919	CHEMBL3109370
94922	CHEMBL2143784
94923	CHEMBL2360650
94926	CHEMBL1869437
94930	CHEMBL2135537
94934	CHEMBL1884008
94935	CHEMBL3560861
94937	CHEMBL2133878
94938	CHEMBL1900787
94939	CHEMBL1876183
94940	CHEMBL2357745
94942	CHEMBL2139972
94944	CHEMBL2143681
94952	CHEMBL2143818
94953	CHEMBL1568897
94955	CHEMBL1598985
94956	CHEMBL1604350
94958	CHEMBL1439124
94959	CHEMBL1390785
94960	CHEMBL1467760
94961	CHEMBL1384974
94962	CHEMBL1971942
94963	CHEMBL425618
94964	CHEMBL475341
94965	CHEMBL1921977
94967	CHEMBL1448782
94969	CHEMBL10206
94971	CHEMBL3187243
94972	CHEMBL25839
94976	CHEMBL1555884
94978	CHEMBL1373832
94979	CHEMBL436817
94980	CHEMBL1555354
94981	CHEMBL83954
94983	CHEMBL247471
94984	CHEMBL1242477
94985	CHEMBL3186312
94987	CHEMBL416418
94988	CHEMBL465952
94990	CHEMBL258148
94991	CHEMBL3186197
94994	CHEMBL271669
94995	CHEMBL186872
94996	CHEMBL259628
94998	CHEMBL63426
94999	CHEMBL1358065
95001	CHEMBL313006
95002	CHEMBL264938
95003	CHEMBL2170856
95004	CHEMBL1096435
95005	CHEMBL552212
95006	CHEMBL1434137
95008	CHEMBL217354
95010	CHEMBL470334
95011	CHEMBL2051959
95013	CHEMBL114500
95014	CHEMBL399379
95015	CHEMBL576786
95016	CHEMBL17289
95020	CHEMBL1222381
95021	CHEMBL1201258
95022	CHEMBL1617726
95023	CHEMBL511475
95025	CHEMBL243659
95026	CHEMBL488910
95028	CHEMBL1231160
95030	CHEMBL1651524
95031	CHEMBL426972
95032	CHEMBL2312139
95033	CHEMBL186526
95037	CHEMBL560590
95039	CHEMBL1221517
95040	CHEMBL22373
95041	CHEMBL1564869
95043	CHEMBL20684
95044	CHEMBL2103847
95046	CHEMBL177837
95047	CHEMBL2132053
95048	CHEMBL425027
95049	CHEMBL583042
95050	CHEMBL411066
95051	CHEMBL1411210
95052	CHEMBL1621019
95053	CHEMBL3188944
95057	CHEMBL320876
95058	CHEMBL225519
95059	CHEMBL1801932
95060	CHEMBL2103840
95061	CHEMBL1952329
95062	CHEMBL472940
95065	CHEMBL3187165
95066	CHEMBL558642
95067	CHEMBL1170047
95068	CHEMBL3753077
95071	CHEMBL2133870
95072	CHEMBL3183906
95073	CHEMBL2364628
95074	CHEMBL1231795
95077	CHEMBL3183531
95079	CHEMBL2179387
95080	CHEMBL1957266
95081	CHEMBL3220211
95082	CHEMBL1232461
95083	CHEMBL2017291
95085	CHEMBL1235119
95086	CHEMBL2426364
95087	CHEMBL3186774
95089	CHEMBL2177390
95093	CHEMBL1236962
95096	CHEMBL191334
95105	CHEMBL1403744
95107	CHEMBL1498173
95108	CHEMBL477382
95113	CHEMBL1408680
95114	CHEMBL1574000
95117	CHEMBL2130764
95118	CHEMBL284733
95119	CHEMBL1728895
95120	CHEMBL64966
95123	CHEMBL602575
95124	CHEMBL2142363
95129	CHEMBL1729
95131	CHEMBL756
95133	CHEMBL1981354
95136	CHEMBL1979720
95137	CHEMBL10766
95142	CHEMBL1478888
95152	CHEMBL1487352
95155	CHEMBL77462
95156	CHEMBL1527083
95159	CHEMBL2140067
95161	CHEMBL3729937
95165	CHEMBL117470
95167	CHEMBL88169
95169	CHEMBL1321247
95170	CHEMBL620
95171	CHEMBL1586200
95172	CHEMBL1878119
95173	CHEMBL560717
95175	CHEMBL1361596
95178	CHEMBL1619528
95179	CHEMBL1548302
95188	CHEMBL1454765
95189	CHEMBL365417
95190	CHEMBL251433
95191	CHEMBL412
95196	CHEMBL81925
95198	CHEMBL1500583
95199	CHEMBL1562223
95202	CHEMBL1730629
95210	CHEMBL1361347
95212	CHEMBL31399
95214	CHEMBL1404654
95216	CHEMBL253592
95217	CHEMBL333195
95218	CHEMBL1578836
95222	CHEMBL1605821
95223	CHEMBL1610068
95226	CHEMBL235842
95228	CHEMBL1433387
95229	CHEMBL1394088
95230	CHEMBL1710685
95231	CHEMBL2362396
95232	CHEMBL1367635
95233	CHEMBL1360923
95235	CHEMBL1723268
95240	CHEMBL1905358
95242	CHEMBL1966597
95245	CHEMBL1317546
95247	CHEMBL1363589
95249	CHEMBL1545694
95250	CHEMBL149463
95251	CHEMBL1347328
95253	CHEMBL1982812
95255	CHEMBL1738972
95259	CHEMBL2143694
95261	CHEMBL1486193
95262	CHEMBL461024
95263	CHEMBL1357341
95265	CHEMBL1315146
95267	CHEMBL1728581
95268	CHEMBL279678
95271	CHEMBL3186431
95273	CHEMBL30432
95275	CHEMBL1552929
95277	CHEMBL1986318
95279	CHEMBL1965318
95281	CHEMBL1705556
95282	CHEMBL1903707
95283	CHEMBL1973540
95284	CHEMBL1705419
95286	CHEMBL1731237
95289	CHEMBL1317823
95290	CHEMBL2002074
95291	CHEMBL2001494
95295	CHEMBL1984778
95296	CHEMBL566653
95299	CHEMBL1397833
95303	CHEMBL1507306
95304	CHEMBL399510
95305	CHEMBL1900088
95306	CHEMBL1970015
95307	CHEMBL1982510
95308	CHEMBL2017783
95309	CHEMBL1881867
95311	CHEMBL1499951
95312	CHEMBL1979419
95313	CHEMBL1553441
95315	CHEMBL601757
95316	CHEMBL1463659
95319	CHEMBL1716939
95322	CHEMBL1078564
95323	CHEMBL1741693
95324	CHEMBL63349
95326	CHEMBL1965031
95327	CHEMBL1991045
95331	CHEMBL1241857
95337	CHEMBL1536197
95341	CHEMBL2105759
95345	CHEMBL2105567
95346	CHEMBL222334
95347	CHEMBL486817
95348	CHEMBL2143369
95349	CHEMBL3220937
95356	CHEMBL2132936
95357	CHEMBL320467
95359	CHEMBL1624688
95368	CHEMBL3186226
95376	CHEMBL2361659
95377	CHEMBL3559963
95379	CHEMBL2355356
95381	CHEMBL2355500
95382	CHEMBL3561933
95390	CHEMBL3559911
95400	CHEMBL2355586
95402	CHEMBL2356693
95404	CHEMBL2360506
95406	CHEMBL2132018
95409	CHEMBL2133926
95417	CHEMBL2359798
95429	CHEMBL2142935
95431	CHEMBL2359459
95432	CHEMBL2360495
95433	CHEMBL2359857
95434	CHEMBL2132273
95440	CHEMBL2354536
95443	CHEMBL2357005
95444	CHEMBL2355890
95445	CHEMBL2359886
95451	CHEMBL2356537
95452	CHEMBL2361748
95453	CHEMBL2362834
95455	CHEMBL2361224
95456	CHEMBL2136392
95458	CHEMBL3561385
95462	CHEMBL3559973
95464	CHEMBL2355554
95466	CHEMBL2357503
95472	CHEMBL2358826
95473	CHEMBL2359019
95474	CHEMBL3560625
95476	CHEMBL2143628
95483	CHEMBL3561246
95487	CHEMBL1892904
95499	CHEMBL2143863
95513	CHEMBL2130557
95522	CHEMBL1877020
95526	CHEMBL2144306
95542	CHEMBL2138996
95561	CHEMBL3561653
95564	CHEMBL1903773
95571	CHEMBL1901218
95577	CHEMBL2355663
95592	CHEMBL2360978
95593	CHEMBL2142494
95595	CHEMBL3185040
95597	CHEMBL1875690
95609	CHEMBL3187170
95614	CHEMBL3560689
95639	CHEMBL2134512
95648	CHEMBL2136485
95664	CHEMBL1874076
95672	CHEMBL1896434
95681	CHEMBL2140024
95691	CHEMBL2358394
95695	CHEMBL2133034
95700	CHEMBL2142699
95703	CHEMBL2356931
95708	CHEMBL2136684
95712	CHEMBL2141895
95714	CHEMBL1881473
95715	CHEMBL2132607
95718	CHEMBL2130847
95719	CHEMBL2138062
95725	CHEMBL2358386
95730	CHEMBL3187938
95738	CHEMBL2139264
95743	CHEMBL2132580
95750	CHEMBL2136089
95751	CHEMBL2134768
95776	CHEMBL2142070
95783	CHEMBL2133024
95784	CHEMBL2139619
95798	CHEMBL2144454
95803	CHEMBL2141591
95806	CHEMBL3181854
95821	CHEMBL2143154
95837	CHEMBL2357757
95839	CHEMBL1885098
95840	CHEMBL1869649
95846	CHEMBL2144846
95863	CHEMBL2131926
95867	CHEMBL1890625
95868	CHEMBL2131281
95874	CHEMBL3188030
95881	CHEMBL1892387
95887	CHEMBL1867880
95888	CHEMBL2130868
95890	CHEMBL2354844
95896	CHEMBL2139107
95898	CHEMBL2355345
95900	CHEMBL2130662
95911	CHEMBL3560054
95913	CHEMBL3184881
95914	CHEMBL2356334
95929	CHEMBL1880592
95932	CHEMBL2141669
95940	CHEMBL2136761
95946	CHEMBL2136762
95947	CHEMBL3182073
95958	CHEMBL2358208
95977	CHEMBL2359660
95981	CHEMBL2361943
95990	CHEMBL1873076
95993	CHEMBL2358879
95999	CHEMBL2140427
96005	CHEMBL1870653
96009	CHEMBL2000538
96012	CHEMBL2359453
96017	CHEMBL2132851
96020	CHEMBL2356190
96023	CHEMBL2135140
96025	CHEMBL2355494
96031	CHEMBL2134979
96035	CHEMBL3183458
96046	CHEMBL2132520
96048	CHEMBL2137429
96055	CHEMBL3187280
96058	CHEMBL2133744
96062	CHEMBL2361927
96066	CHEMBL1891771
96074	CHEMBL2360752
96075	CHEMBL2135050
96078	CHEMBL1894002
96088	CHEMBL3188942
96093	CHEMBL3187157
96115	CHEMBL2355469
96124	CHEMBL2362330
96135	CHEMBL2354949
96136	CHEMBL2142943
96142	CHEMBL2144072
96143	CHEMBL2131431
96148	CHEMBL2130699
96154	CHEMBL3186537
96157	CHEMBL1890857
96158	CHEMBL2138884
96162	CHEMBL2139543
96168	CHEMBL2132796
96186	CHEMBL3182493
96189	CHEMBL2358148
96196	CHEMBL2359115
96208	CHEMBL2136649
96210	CHEMBL3187489
96211	CHEMBL2131016
96212	CHEMBL2362096
96213	CHEMBL1887906
96216	CHEMBL2356784
96228	CHEMBL3181907
96239	CHEMBL2143129
96251	CHEMBL2132048
96260	CHEMBL2139776
96261	CHEMBL1891817
96266	CHEMBL1884525
96267	CHEMBL1867351
96270	CHEMBL2139355
96272	CHEMBL3188602
96275	CHEMBL3188204
96280	CHEMBL2139717
96282	CHEMBL1893115
96291	CHEMBL1867798
96292	CHEMBL1903857
96293	CHEMBL3186205
96297	CHEMBL2135304
96311	CHEMBL2359332
96312	CHEMBL1879787
96313	CHEMBL3559958
96315	CHEMBL2355724
96322	CHEMBL2143525
96337	CHEMBL2143671
96342	CHEMBL1900465
96359	CHEMBL2357677
96377	CHEMBL2356424
96378	CHEMBL2139685
96383	CHEMBL2132518
96384	CHEMBL2144945
96392	CHEMBL2135062
96393	CHEMBL1884295
96400	CHEMBL2145237
96401	CHEMBL1880566
96408	CHEMBL2145222
96410	CHEMBL1873530
96412	CHEMBL3184914
96413	CHEMBL2144896
96417	CHEMBL3185684
96418	CHEMBL2142658
96423	CHEMBL3184201
96430	CHEMBL1893441
96433	CHEMBL2143858
96450	CHEMBL1865147
96451	CHEMBL2132347
96452	CHEMBL3184741
96468	CHEMBL2135757
96471	CHEMBL2144017
96474	CHEMBL2358525
96483	CHEMBL2134936
96484	CHEMBL2140978
96489	CHEMBL2359191
96493	CHEMBL2355053
96513	CHEMBL2140968
96520	CHEMBL3181912
96530	CHEMBL1882503
96531	CHEMBL1875820
96544	CHEMBL2142653
96545	CHEMBL1899943
96548	CHEMBL2357470
96549	CHEMBL2131897
96553	CHEMBL2132498
96558	CHEMBL2135356
96565	CHEMBL1901337
96566	CHEMBL2144191
96570	CHEMBL1877169
96576	CHEMBL2139042
96577	CHEMBL2139475
96581	CHEMBL2141366
96583	CHEMBL2134190
96584	CHEMBL1887238
96594	CHEMBL1892812
96598	CHEMBL3183177
96599	CHEMBL2136422
96601	CHEMBL2359930
96602	CHEMBL2359470
96605	CHEMBL2136492
96614	CHEMBL2142164
96615	CHEMBL1874222
96616	CHEMBL2132046
96622	CHEMBL1889899
96627	CHEMBL1889396
96630	CHEMBL2362449
96633	CHEMBL2143954
96636	CHEMBL2356894
96637	CHEMBL2142169
96650	CHEMBL3559971
96654	CHEMBL2144321
96656	CHEMBL3187003
96659	CHEMBL2356046
96668	CHEMBL1886082
96684	CHEMBL2362082
96686	CHEMBL1873627
96692	CHEMBL2137234
96701	CHEMBL2359909
96702	CHEMBL2359918
96713	CHEMBL2356547
96721	CHEMBL2136534
96726	CHEMBL2142895
96727	CHEMBL1883371
96730	CHEMBL2137016
96732	CHEMBL2137819
96736	CHEMBL2139367
96738	CHEMBL2140841
96741	CHEMBL2135582
96745	CHEMBL2142934
96750	CHEMBL3186168
96756	CHEMBL1872769
96759	CHEMBL3188410
96760	CHEMBL2135270
96764	CHEMBL2133436
96766	CHEMBL1884786
96769	CHEMBL2135156
96772	CHEMBL2140167
96774	CHEMBL1900143
96776	CHEMBL1871760
96778	CHEMBL3185193
96780	CHEMBL2360843
96792	CHEMBL2144371
96795	CHEMBL3187017
96796	CHEMBL1897614
96802	CHEMBL1897869
96803	CHEMBL1885184
96806	CHEMBL2133610
96813	CHEMBL2136103
96814	CHEMBL2137990
96816	CHEMBL2355312
96822	CHEMBL2132387
96830	CHEMBL2143918
96833	CHEMBL2133067
96834	CHEMBL2131903
96843	CHEMBL2356776
96844	CHEMBL3185533
96847	CHEMBL2138174
96861	CHEMBL2359657
96862	CHEMBL2137839
96868	CHEMBL2142413
96874	CHEMBL2137612
96877	CHEMBL2361670
96879	CHEMBL2144596
96880	CHEMBL2136088
96881	CHEMBL3559996
96888	CHEMBL2132103
96890	CHEMBL2135317
96899	CHEMBL2355924
96900	CHEMBL2131862
96903	CHEMBL1887418
96906	CHEMBL1902294
96908	CHEMBL1879843
96911	CHEMBL2135749
96914	CHEMBL2135490
96915	CHEMBL2134603
96924	CHEMBL2135949
96925	CHEMBL2145374
96926	CHEMBL2133659
96930	CHEMBL3561224
96931	CHEMBL2137170
96932	CHEMBL2136504
96935	CHEMBL2137097
96939	CHEMBL3188753
96943	CHEMBL2145266
96945	CHEMBL2145094
96946	CHEMBL1880294
96949	CHEMBL2135733
96950	CHEMBL2140405
96952	CHEMBL2140064
96953	CHEMBL2356207
96956	CHEMBL2130632
96958	CHEMBL2131232
96959	CHEMBL2139065
96960	CHEMBL1897265
96968	CHEMBL2134958
96976	CHEMBL1906306
96980	CHEMBL2133497
96984	CHEMBL2360879
96992	CHEMBL2142656
96994	CHEMBL1886295
96999	CHEMBL1885391
97004	CHEMBL3182447
97006	CHEMBL2142891
97009	CHEMBL2135824
97010	CHEMBL1890575
97014	CHEMBL2133272
97023	CHEMBL2144455
97025	CHEMBL1891112
97026	CHEMBL2138374
97028	CHEMBL2136767
97031	CHEMBL1967690
97034	CHEMBL2133125
97037	CHEMBL1864343
97038	CHEMBL2138318
97048	CHEMBL2362365
97062	CHEMBL2355186
97081	CHEMBL2361075
97113	CHEMBL3560338
97118	CHEMBL2362432
97155	CHEMBL3184674
97220	CHEMBL2362381
97261	CHEMBL2356014
97274	CHEMBL2360806
97295	CHEMBL3561252
97323	CHEMBL2354888
97324	CHEMBL2359901
97331	CHEMBL2356228
97347	CHEMBL2357643
97403	CHEMBL2360745
97424	CHEMBL3561243
97425	CHEMBL2135544
97430	CHEMBL2361739
97446	CHEMBL3185727
97460	CHEMBL2360376
97484	CHEMBL3185277
97490	CHEMBL3560667
97525	CHEMBL2138567
97529	CHEMBL2359916
97551	CHEMBL2358156
97555	CHEMBL3182917
97572	CHEMBL3559806
97613	CHEMBL2355193
97627	CHEMBL1904552
97629	CHEMBL2358923
97636	CHEMBL2358058
97703	CHEMBL2361633
97747	CHEMBL2359007
97776	CHEMBL2140475
97806	CHEMBL2355783
97808	CHEMBL2355581
97861	CHEMBL2359633
97874	CHEMBL2355314
97895	CHEMBL2358959
97954	CHEMBL2362352
97960	CHEMBL3185630
97974	CHEMBL3188835
97995	CHEMBL3560333
98030	CHEMBL2359438
98041	CHEMBL3183425
98079	CHEMBL2354644
98085	CHEMBL3560719
98097	CHEMBL3559939
98109	CHEMBL2138717
98128	CHEMBL2358082
98142	CHEMBL2358913
98151	CHEMBL2361179
98165	CHEMBL2135125
98188	CHEMBL2362701
98191	CHEMBL2361691
98217	CHEMBL2362456
98247	CHEMBL3183232
98305	CHEMBL2132134
98320	CHEMBL3183095
98332	CHEMBL3182377
98342	CHEMBL2354534
98370	CHEMBL2361912
98380	CHEMBL2356253
98381	CHEMBL3188201
98444	CHEMBL2356313
98460	CHEMBL2358438
98463	CHEMBL3185151
98481	CHEMBL2356492
98515	CHEMBL2362720
98532	CHEMBL2142395
98540	CHEMBL3187901
98578	CHEMBL2360805
98591	CHEMBL3561793
98592	CHEMBL2358078
98607	CHEMBL2361745
98626	CHEMBL2131199
98642	CHEMBL3560834
98657	CHEMBL3187380
98663	CHEMBL2130663
98669	CHEMBL2359475
98730	CHEMBL2362331
98762	CHEMBL2138233
98774	CHEMBL2143433
98787	CHEMBL2135174
98794	CHEMBL3185534
98802	CHEMBL3184089
98820	CHEMBL2359871
98836	CHEMBL3561676
98837	CHEMBL2143993
98843	CHEMBL2360970
98860	CHEMBL2142072
98884	CHEMBL3560579
98916	CHEMBL2143043
98918	CHEMBL3561409
98935	CHEMBL3560508
98937	CHEMBL2359109
98945	CHEMBL2362005
98966	CHEMBL3560461
98980	CHEMBL3183442
98985	CHEMBL2361449
99023	CHEMBL2356786
99025	CHEMBL2359335
99053	CHEMBL3560164
99110	CHEMBL2356652
99125	CHEMBL2356998
99138	CHEMBL3560159
99141	CHEMBL2361379
99170	CHEMBL3186834
99186	CHEMBL2356570
99202	CHEMBL2362635
99204	CHEMBL3560714
99212	CHEMBL3561228
99217	CHEMBL3183303
99228	CHEMBL2143366
99235	CHEMBL1887696
99243	CHEMBL3561943
99244	CHEMBL2360924
99271	CHEMBL2360034
99300	CHEMBL3559913
99325	CHEMBL3561401
99329	CHEMBL2357210
99339	CHEMBL3187513
99366	CHEMBL2133308
99369	CHEMBL2361784
99396	CHEMBL2358867
99409	CHEMBL2354897
99422	CHEMBL3183285
99441	CHEMBL2362028
99478	CHEMBL2360348
99490	CHEMBL2359319
99511	CHEMBL2355142
99536	CHEMBL3560836
99556	CHEMBL3184100
99568	CHEMBL2140058
99592	CHEMBL1902998
99655	CHEMBL3186267
99672	CHEMBL2361542
99704	CHEMBL3186769
99710	CHEMBL2354995
99743	CHEMBL3188225
99745	CHEMBL2139135
99752	CHEMBL3561697
99769	CHEMBL2358261
99772	CHEMBL2131329
99778	CHEMBL3560173
99804	CHEMBL3561843
99806	CHEMBL2132939
99810	CHEMBL2362426
99829	CHEMBL2356856
99839	CHEMBL2362001
99858	CHEMBL2137223
99908	CHEMBL2360847
99948	CHEMBL3185432
99951	CHEMBL2361643
99984	CHEMBL2359557
99987	CHEMBL3559878
99998	CHEMBL1903737
100020	CHEMBL2357302
100024	CHEMBL3561177
100038	CHEMBL3185492
100054	CHEMBL2356697
100055	CHEMBL3560595
100060	CHEMBL2136166
100089	CHEMBL3188568
100105	CHEMBL2357440
100147	CHEMBL5
100171	CHEMBL2361456
100197	CHEMBL2135232
100200	CHEMBL3184601
100201	CHEMBL2141202
100202	CHEMBL2355299
100207	CHEMBL2130547
100214	CHEMBL2354729
100241	CHEMBL8
100246	CHEMBL9
100296	CHEMBL3560450
100304	CHEMBL2359016
100327	CHEMBL2354393
100357	CHEMBL3560175
100363	CHEMBL2356215
100367	CHEMBL3184317
100368	CHEMBL3561531
100378	CHEMBL3561331
100379	CHEMBL2359061
100382	CHEMBL2355416
100393	CHEMBL2358300
100395	CHEMBL3561904
100403	CHEMBL2355244
100415	CHEMBL2136764
100418	CHEMBL2134127
100440	CHEMBL3561786
100461	CHEMBL6561
100471	CHEMBL3561823
100481	CHEMBL2359567
100492	CHEMBL2362782
100498	CHEMBL2355627
100564	CHEMBL2361372
100576	CHEMBL2133683
100583	CHEMBL2356525
100600	CHEMBL2357838
100617	CHEMBL2360619
100647	CHEMBL1872968
100648	CHEMBL2361356
100670	CHEMBL2359418
100683	CHEMBL2357920
100697	CHEMBL2354559
100701	CHEMBL3560702
100744	CHEMBL3560434
100751	CHEMBL2355432
100762	CHEMBL3561892
100800	CHEMBL3560374
100804	CHEMBL2361829
100879	CHEMBL3182469
100915	CHEMBL3561227
100922	CHEMBL226838
100939	CHEMBL3183224
100965	CHEMBL2361187
100966	CHEMBL2362627
100978	CHEMBL2360663
100984	CHEMBL2358549
100995	CHEMBL2362555
100997	CHEMBL3189023
101006	CHEMBL2358962
101007	CHEMBL2357938
101011	CHEMBL3188468
101058	CHEMBL2357204
101064	CHEMBL304858
101085	CHEMBL17
101094	CHEMBL3560847
101096	CHEMBL18
101097	CHEMBL324162
101144	CHEMBL2360373
101151	CHEMBL2362317
101186	CHEMBL2135627
101197	CHEMBL3184376
101216	CHEMBL3560170
101228	CHEMBL2360032
101243	CHEMBL3561259
101257	CHEMBL26246
101262	CHEMBL3182510
101273	CHEMBL2355983
101278	CHEMBL23
101283	CHEMBL1882618
101297	CHEMBL2360719
101308	CHEMBL2359309
101310	CHEMBL3188678
101316	CHEMBL2360118
101339	CHEMBL2358027
101342	CHEMBL3185502
101348	CHEMBL2355072
101352	CHEMBL3559872
101355	CHEMBL472940
101356	CHEMBL2359362
101379	CHEMBL3561877
101381	CHEMBL63440
101415	CHEMBL3560535
101494	CHEMBL3188244
101499	CHEMBL3560583
