CHEBI	PUBCHEM
61841	124403868
61842	121270238
61843	121270239
61844	121270240
61845	121270241
61846	121270242
61847	121270243
61848	121270244
61849	121270245
61850	121270246
61851	121270178
61852	121270127
61853	121270101
61854	121270102
61856	121270103
61858	121270104
61859	121270120
61860	121270121
61861	121270122
61862	121270123
61864	123058810
61866	121270124
61867	121270125
61868	121270126
61869	123058857
61872	123058790
61873	121270069
61874	123058808
61875	123058803
61876	123058804
61877	123058805
61879	123058806
61881	123058807
61883	121270179
61884	121270180
61885	121270181
61886	121270182
61887	121270183
61888	121270184
61889	121270185
61890	121270186
61891	121270187
61892	121270152
61893	124349266
61894	124349267
61895	121270139
61896	121270043
61897	121270036
61898	121270037
61899	121270038
61900	121270039
61901	121270040
61904	121270128
61906	121270041
61909	121270100
61911	121270175
61914	121270042
61915	121270031
61916	121270212
61917	121270213
61918	121270214
61919	121270215
61920	121270216
61921	121270029
61922	124349259
61923	121270030
61924	124349260
61925	121270190
61926	121270191
61927	124349250
61928	121270192
61929	124349251
61930	121270193
61931	121270141
61932	124349252
61933	121270177
61934	121270194
61935	121270195
61936	121270196
61937	121270197
61938	124349253
61939	121270198
61941	121270199
61942	121270200
61943	121270203
61944	121270201
61945	121270202
61946	121270142
61947	121270143
61948	124349254
61949	124349255
61952	121270067
61953	121270068
61954	121270176
61956	121270070
61957	121270071
61958	121270072
61960	121270073
61961	121270074
61962	121270075
61963	121270076
61964	121270077
61965	121270078
61967	121270079
61968	121270208
61969	121270080
61970	121270206
61971	121270081
61972	121270082
61973	121270083
61974	121270084
61975	121270085
61976	121270086
61977	124403752
61978	121270087
61979	121270088
61980	121270089
61981	121270090
61982	121270091
61983	121270189
61984	121270092
61985	121270207
61987	121270093
61988	121270094
61989	121270095
61990	121270188
61992	121270096
61993	121270097
61994	121270098
61997	121270171
61998	121270205
61999	121270172
62000	121270211
62001	121270209
62002	121270210
62003	121270204
62004	121270065
62005	121270247
62006	121270099
62010	121270144
62011	121270145
62012	121270052
62013	121270146
62014	121270147
62015	121270148
62016	121270149
62017	121270150
62018	123058900
62019	123058901
62020	123058902
62021	123058903
62022	123058904
62023	123058905
62024	124403857
62025	123058906
62026	121270151
62028	123058811
62029	123058812
62030	123058813
62031	121270275
62032	123058814
62033	123058815
62034	123058816
62035	123058817
62036	123058818
62037	123058819
62038	123058820
62039	123058821
62040	123058878
62041	123058838
62042	123058879
62043	123058880
62044	123058881
62045	123058882
62046	123058856
62047	123058839
62050	123058822
62051	123058823
62052	123058847
62053	123058848
62054	123058849
62056	123058850
62057	123058787
62058	123058851
62059	123058852
62060	123058853
62061	123058854
62062	123058855
62063	123058877
62064	123058793
62065	123058840
62066	123058898
62067	123058892
62068	123058893
62069	123058794
62070	123058841
62071	123058744
62071	49742813
62072	123058842
62074	123058917
62075	123058887
62076	123058894
62077	123058916
62078	124349116
62079	123058760
62080	124349115
62081	123058761
62084	123058762
62085	123058763
62086	123058764
62087	123058765
62088	123058766
62090	123058837
62091	123058836
62092	123058767
62093	123058798
62094	123058799
62095	123058800
62097	123058809
62097	160962867
62098	123058824
62099	123058825
62100	123058826
62101	124349070
62102	123058827
62103	123058918
62104	124403869
62107	123058919
62109	123058921
62110	123058922
62111	123058828
62112	123058801
62113	123058895
62114	123058896
62115	123058829
62116	123058830
62117	123058831
62118	123058832
62119	123058833
62120	124403785
62121	123058889
62122	123058890
62123	123058891
62124	124349071
62125	123058907
62126	123058908
62127	123058909
62128	123058910
62130	123058911
62131	123058912
62132	123058931
62133	123058932
62134	123058933
62135	123058934
62136	123058935
62137	123058936
62138	123058937
62139	123058938
62140	123058939
62141	123058802
62142	123058940
62143	123058941
62144	124403796
62145	123058942
62146	123058943
62147	123058944
62148	123058945
62149	123058961
62150	123058897
62151	123058946
62152	123058947
62153	123058948
62154	123058949
62155	123058950
62156	123058951
62157	123058930
62158	123058952
62159	123058953
62160	123058954
62161	123058955
62162	124403849
62165	123058956
62166	123058785
62167	123058786
62168	123058957
62169	123058958
62171	123058959
62173	123058843
62174	123058883
62175	123058884
62176	123058885
62177	123058886
62178	123058795
62179	124403775
62180	123058796
62181	123058797
62182	123058844
62183	123058845
62184	123058846
62185	123058861
62186	123058862
62187	123058863
62188	123058864
62189	123058865
62190	123058866
62190	87351980
62191	123058867
62192	123058784
62193	123058769
62194	123058770
62195	123058771
62197	123058772
62198	123058773
62199	123058774
62200	123058775
62201	123058776
62202	123058777
62203	123058778
62204	123058779
62207	123058780
62208	123058781
62209	123058782
62210	123058788
62211	123058834
62212	123058783
62213	123058913
62214	123058868
62216	123058899
62217	123058888
62218	123058869
62219	123058960
62220	123058923
62221	123058924
62222	123058925
62223	123058768
62224	123058914
62225	123058915
62226	123058792
62227	123058926
62228	123058870
62230	123058835
62231	123058871
62232	123058872
62233	123058873
62234	123058874
62235	123058875
62236	123058876
62237	123058927
62238	123058791
62239	123058979
62240	123058928
62241	123058978
62242	123058929
62243	123058976
62244	123058975
62245	123058980
62246	123058789
62247	123058982
62248	123058981
62249	123058984
62250	123058983
62251	123058858
62254	123058859
62255	123058860
62256	124349225
62257	124349226
62258	124349227
62259	124349256
62260	124349257
62262	124349258
62263	124349265
62265	124349263
62266	124349168
62267	124349169
62268	124349264
62269	124349170
62270	124349171
62273	124349172
62274	124349173
62275	124349174
62276	124349175
62277	124349176
62278	124349177
62280	124349178
62281	124349179
62282	124349180
62283	124349117
62284	124349238
62285	124349239
62286	124349118
62287	124349240
62288	124349241
62289	124349242
62290	124349243
62291	124349244
62292	124349245
62293	124349246
62294	124349247
62295	124349248
62296	124349072
62297	124349073
62298	124349074
62299	124349075
62300	124349076
62301	124349077
62302	124349078
62303	124349081
62306	124349082
62307	124349083
62309	124349084
62311	124349085
62312	124349086
62313	124349087
62314	124349088
62316	124349089
62319	124349090
62321	124349091
62322	124349092
62323	124349093
62325	124349094
62326	124349268
62327	124349095
62328	124349096
62329	124349097
62330	124349098
62331	124349099
62332	124349100
62333	124349101
62334	124349102
62335	124349103
62336	124349104
62337	124349105
62338	124349269
62339	124349106
62340	124349107
62341	124349108
62342	124349109
62343	124349110
62344	124349111
62346	124349120
62347	124349121
62348	124349122
62349	124349123
62350	124349124
62351	124349125
62353	124349126
62354	124349127
62355	124349128
62356	124349129
62357	124349130
62358	124349131
62359	124349132
62360	124349133
62361	124349134
62362	124349135
62363	124349136
62364	124349137
62365	124349138
62366	124349139
62367	124349140
62368	124349141
62370	124349143
62371	124349270
62372	124349271
62373	124349144
62374	124349145
62375	124349119
62376	124349146
62377	124349272
62378	124349147
62379	124349148
62380	124349149
62381	124349150
62383	124349151
62384	124349152
62385	124349153
62386	124349154
62387	124349155
62388	124349156
62389	124349157
62390	124349158
62391	124349159
62392	124349160
62393	124349161
62394	124349162
62395	124349163
62396	124349164
62397	124349165
62398	124349166
62399	124349167
62400	124349181
62401	124349182
62402	124349183
62403	124349237
62404	124349213
62405	124349249
62406	124349214
62407	124349215
62408	124349216
62409	124349217
62410	124349218
62411	124349219
62412	124349220
62413	124349261
62414	124349262
62415	124349221
62416	124349222
62417	124349223
62418	124349274
62419	124349224
62420	124349228
62421	124349229
62422	124349230
62423	124349273
62424	124349231
62425	124349232
62426	124349233
62427	124349234
62428	124349235
62429	124349236
62430	124349079
62431	124349080
62432	124349113
62433	124349112
62435	124349114
62436	124349184
62437	124349185
62438	124349186
62439	124349187
62440	124349188
62441	124349189
62442	124349190
62443	124349191
62444	124349192
62445	124349193
62446	124349194
62447	124349195
62448	124349196
62449	124349197
62450	124349198
62451	124349199
62452	124349200
62453	124349201
62454	124349202
62455	124349203
62456	124349204
62457	124349205
62458	124349206
62459	124349207
62460	124349208
62461	124349209
62462	124349210
62463	124349211
62464	124349212
62465	124403851
62466	124403852
62469	124403784
62471	124403812
62473	124403867
62474	124403744
62475	124403792
62476	124403822
62477	124403718
62478	124403736
62479	124403804
62480	124403861
62481	124403831
62482	124403847
62483	124403858
62484	124403745
62485	124403818
62486	124403846
62487	124403747
62489	124403750
62490	124403719
62490	92741312
62491	124403778
62493	124403725
62494	124403763
62495	124403864
62496	124403795
62497	124403748
62498	124403810
62500	124403759
62501	124403767
62503	124403823
62504	124403761
62505	124403803
62506	124403855
62507	124403834
62509	124403743
62510	124403830
62511	124403783
62512	124403757
62513	124403816
62514	124403776
62515	124403771
62516	124403839
62517	124403727
62518	124403840
62519	124403777
62520	124403720
62522	124403739
62523	124403854
62524	124403870
62525	124403734
62526	124403754
62527	124403726
62528	124403717
62529	124403863
62531	124403824
62532	124403716
62533	124403740
62534	124403728
62536	124403827
62537	124403735
62538	124403850
62539	124403758
62540	124403829
62541	124403820
62542	124403808
62543	124403841
62544	124403848
62548	124403715
62551	124403837
62553	124403753
62554	124403843
62555	124403789
62556	124403762
62557	124403791
62558	124403756
62559	124403802
62560	124403865
62562	124403749
62564	124403866
62566	124403799
62567	124403860
62568	124403862
62570	124403790
62571	124403793
62572	124403723
62573	124403815
62574	124403738
62575	124403801
62576	124403807
62577	124403714
62578	124403786
62579	124403731
62580	124403742
62582	124403833
62584	124403805
62585	124403794
62586	124403732
62587	124403814
62588	124403722
62589	124403853
62590	124403859
62591	124403772
62592	124403787
62593	124403836
62594	124403741
62595	124403835
62596	124403798
62597	124403797
62598	124403782
62599	124403788
62600	124403856
62601	124403819
62602	124403774
62603	124403737
62604	124403746
62605	124403733
62606	124403817
62611	124403842
62612	124403730
62613	124403828
62614	124403781
62615	124403768
62616	124403821
62617	124403809
62619	124403844
62620	124403813
62621	124403825
62622	124403721
62623	124403769
62624	124403766
62625	124403773
62626	124403724
62627	124403755
62628	124403832
62629	124403764
62630	124403770
62631	124403729
62632	124403779
62633	124403780
62634	124403806
62635	124403751
62636	124403800
62637	124403811
62638	124403635
62639	124403760
62640	125258782
62641	124403872
62642	125258729
62644	125258730
62645	125258731
62646	163835415
62647	125258732
62648	125258766
62649	125258714
62650	125258715
62653	125258755
62654	125258756
62655	125258757
62656	125258758
62657	125258759
62658	125258760
62659	125258761
62660	125258762
62661	125258763
62662	125258764
62664	125258765
62665	125258771
62666	125258793
62667	125258794
62668	125258795
62669	125258796
62671	125258797
62672	125258798
62673	125258799
62674	125258800
62675	125258801
62676	125258802
62677	135610453
62678	135668233
62679	125258803
62680	125258804
62681	125258805
62682	125258786
62683	125258787
62684	125258788
62685	125258741
62686	125258742
62687	125258743
62689	125258744
62690	125258745
62691	125258746
62692	125258747
62693	125258748
62694	125258749
62695	125258811
62696	125258812
62697	125258813
62698	125258814
62699	125258815
62700	125258816
62701	125258817
62702	125258818
62703	125258819
62704	125258820
62705	125258821
62706	125258822
62707	125258823
62708	125258824
62709	125258825
62710	125258826
62711	125258808
62712	125258827
62713	125258809
62714	125258828
62715	125258829
62716	125258830
62717	125258831
62718	125258832
62719	125258810
62720	125258833
62721	125258834
62722	125258835
62723	125258750
62724	125258751
62725	135610410
62726	125258733
62727	125258752
62728	125258753
62729	125258754
62731	125258772
62734	125258773
62735	135610397
62736	125258774
62737	125258775
62738	125258776
62739	125258777
62740	125258778
62741	125258779
62742	125258780
62743	125258781
62744	160962889
62744	162012087
62745	125258713
62746	125258849
62747	125258807
62748	125258717
62750	125258716
62751	125258710
62752	125258711
62753	125258712
62755	125258783
62756	125258784
62757	125258785
62759	125258789
62760	125258790
62762	125258791
62763	125258792
62765	125258840
62766	125258841
62767	125258842
62768	125258843
62769	125258844
62770	125258845
62771	125258846
62772	125258847
62776	125258718
62777	125258806
62780	125258719
62781	125258728
62783	125258767
62784	125258768
62785	125258769
62786	125258770
62787	125258848
62788	125258836
62789	125258837
62790	125258838
62791	125258839
62793	125258720
62795	125258721
62796	125258722
62797	125258723
62798	125258724
62799	125258725
62801	125258726
62802	125258727
62805	125258740
62806	125258734
62807	125258735
62808	125258736
62809	125258737
62810	125258738
62811	125258739
62812	125258850
62813	125258851
62814	125258852
62815	126522704
62816	125258853
62817	126522705
62818	126522706
62819	126522707
62820	126522708
62821	126522709
62822	126522710
62823	126522711
62824	126522712
62825	126522713
62827	126522714
62828	126522715
62830	125258854
62831	126522841
62832	126522842
62833	126522843
62834	126522844
62835	126522845
62836	126522764
62837	126522846
62838	126522847
62839	126522848
62840	126522849
62841	126522850
62842	126522851
62843	126522852
62844	126522853
62845	135610116
62847	126522854
